PRIVATE SALE,Unnamed: 18,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,,2023,Y,23FTKOCT,2023-10-23,1,1,61,61,No Horse,No Horse,,,2022-02-08,2022,1,DKB,C,,Y,,,KY,BERNARDINI,BERNARDINI,ANTIANARA,ANTIANARA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,EATON SALES AGENT,,,,CF BLOODSTOCK,,,,30000,,,,,T,0.0,,ANTIANARA,BERNARDINI,MEDAGLIA D'ORO,
,,2023,Y,23FTKOCT,2023-10-23,1,1,62,62,No Horse,No Horse,,,2022-02-27,2022,1,DKB,F,,Y,,,KY,QUALITY ROAD,QUALITY ROAD,ANUKIS,ANUKIS,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,0,,,1901-01-01,LANE'S END AGENT,,,,OUT,,,,0,,,,,T,0.0,,ANUKIS,QUALITY ROAD,PIONEEROF THE NILE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,63,63,No Horse,No Horse,,,2022-03-07,2022,1,B,F,,Y,,,KY,AUTHENTIC,AUTHENTIC,ANYHOW,ANYHOW,TIZNOW,TIZNOW,,,,0,,,1901-01-01,BROOKDALE SALES AGENT FOR JACK SWAIN,,,,NOT SOLD,,,,115000,,,,,T,0.0,,ANYHOW,AUTHENTIC,TIZNOW,
,,2023,Y,23FTKOCT,2023-10-23,1,1,64,64,No Horse,No Horse,,,2022-03-20,2022,1,CH,F,,Y,,,ON,OMAHA BEACH,OMAHA BEACH,ANY KIND,ANY KIND,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT XXXVII,,,,NOT SOLD,,,,39000,,,,,T,0.0,,ANY KIND,OMAHA BEACH,PIONEEROF THE NILE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,65,65,No Horse,No Horse,,,2022-02-19,2022,1,B,C,,Y,,,MD,CROSS TRAFFIC,CROSS TRAFFIC,ANYTHINGICANDOFORU,ANYTHINGICANDOFORU,TEMPLE CITY,TEMPLE CITY,,,,0,,,1901-01-01,EATON SALES AGENT,,,,STUD LA ALIANZA,,,,12000,,,,,T,0.0,,ANYTHINGICANDOFORU,CROSS TRAFFIC,TEMPLE CITY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,66,66,No Horse,No Horse,,,2022-04-15,2022,1,B,F,,Y,,,KY,MITOLE,MITOLE,A. P. DOUBLE CAT,A. P. DOUBLE CAT,A.P. INDY,A.P. INDY,,,,0,,,1901-01-01,VINERY SALES AGENT II,,,,NOT SOLD,,,,15000,,,,,T,0.0,,A. P. DOUBLE CAT,MITOLE,A.P. INDY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,67,67,No Horse,No Horse,,,2022-02-28,2022,1,B,C,,Y,,,KY,OMAHA BEACH,OMAHA BEACH,A P MINK,A P MINK,A.P. INDY,A.P. INDY,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,EXLINE BORDER RACING,,,,200000,,,,,T,0.0,,A P MINK,OMAHA BEACH,A.P. INDY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,68,68,No Horse,No Horse,,,2022-02-24,2022,1,DKB,C,,Y,,,KY,NOT THIS TIME,NOT THIS TIME,APPLAUDING,APPLAUDING,CONGRATS,CONGRATS,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,TOM MCCROCKLIN AGENT,,,,220000,,,,,T,0.0,,APPLAUDING,NOT THIS TIME,CONGRATS,
,,2023,Y,23FTKOCT,2023-10-23,1,1,69,69,No Horse,No Horse,,,2022-02-20,2022,1,B,F,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,A PRETTY HANSEN,A PRETTY HANSEN,HANSEN,HANSEN,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT XI,,,,NOT SOLD,,,,27000,,,,,T,0.0,,A PRETTY HANSEN,FLAMEAWAY,HANSEN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,70,70,No Horse,No Horse,,,2022-04-20,2022,1,B,C,,Y,,,VA,WAR OF WILL,WAR OF WILL,AQUA REGIA,AQUA REGIA,POLLARD'S VISION,POLLARD'S VISION,,,,0,,,1901-01-01,KNOCKGRIFFIN FARM AGENT,,,,CHRISTIAN CRUZ,,,,20000,,,,,T,0.0,,AQUA REGIA,WAR OF WILL,POLLARD'S VISION,
,,2023,Y,23FTKOCT,2023-10-23,1,1,71,71,No Horse,No Horse,,,2022-03-05,2022,1,DKB,C,,Y,,,KY,TAPWRIT,TAPWRIT,ARCH ALMIGHTY,ARCH ALMIGHTY,ARCH,ARCH,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT XIII,,,,NOT SOLD,,,,9000,,,,,T,0.0,,ARCH ALMIGHTY,TAPWRIT,ARCH,
,,2023,Y,23FTKOCT,2023-10-23,1,1,72,72,No Horse,No Horse,,,2022-02-24,2022,1,B,F,,Y,,,KY,KLIMT,KLIMT,ARCHERS POST,ARCHERS POST,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,GAINESWAY AGENT XXII,,,,CAM ZIPRICK & JARED BROWN,,,,1000,,,,,T,0.0,,ARCHERS POST,KLIMT,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,73,73,No Horse,No Horse,,,2022-03-08,2022,1,DKB,F,,Y,,,KY,OMAHA BEACH,OMAHA BEACH,ARCH OF TROY,ARCH OF TROY,ARCHARCHARCH,ARCHARCHARCH,,,,0,,,1901-01-01,ENDEAVOR FARM AGENT,,,,CAM ZIPRICK & JARED BROWN,,,,7000,,,,,T,0.0,,ARCH OF TROY,OMAHA BEACH,ARCHARCHARCH,
,,2023,Y,23FTKOCT,2023-10-23,1,1,74,74,No Horse,No Horse,,,2022-04-15,2022,1,B,F,,Y,,,KY,THE FACTOR,THE FACTOR,ARCINA,ARCINA,ARCH,ARCH,,,,0,,,1901-01-01,WARRENDALE SALES AGENT XIII,,,,JASON RICHEY,,,,15000,,,,,T,0.0,,ARCINA,THE FACTOR,ARCH,
,,2023,Y,23FTKOCT,2023-10-23,1,1,75,75,No Horse,No Horse,,,2022-04-18,2022,1,CH,C,,Y,,,KY,FREE DROP BILLY,FREE DROP BILLY,AREDHEL,AREDHEL,ARAGORN (IRE),ARAGORN (IRE),,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT II,,,,NOT SOLD,,,,9000,,,,,T,0.0,,AREDHEL,FREE DROP BILLY,ARAGORN (IRE),
,,2023,Y,23FTKOCT,2023-10-23,1,1,76,76,No Horse,No Horse,,,2022-03-24,2022,1,B,F,,Y,,,IN,DAAHER,DAAHER,ARE U READY YET,ARE U READY YET,TANNERSMYMAN,TANNERSMYMAN,,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT XXVII,,,,MIGUEL SILVA,,,,2000,,,,,T,0.0,,ARE U READY YET,DAAHER,TANNERSMYMAN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,77,77,No Horse,No Horse,,,2022-02-25,2022,1,B,F,,Y,,,KY,STREET SENSE,STREET SENSE,AREYOUCOMINGHERE,AREYOUCOMINGHERE,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XIII,,,,OUT,,,,0,,,,,T,0.0,,AREYOUCOMINGHERE,STREET SENSE,BERNARDINI,
,,2023,Y,23FTKOCT,2023-10-23,1,1,78,78,No Horse,No Horse,,,2022-03-20,2022,1,CH,C,,Y,,,NY,CATALINA CRUISER,CATALINA CRUISER,ARISTRA,ARISTRA,AFLEET ALEX,AFLEET ALEX,,,,0,,,1901-01-01,SEQUEL NEW YORK AGENT I,,,,CARLOS MORALES AGENT FOR   LARRY MEJIAS,,,,20000,,,,,T,0.0,,ARISTRA,CATALINA CRUISER,AFLEET ALEX,
,,2023,Y,23FTKOCT,2023-10-23,1,1,79,79,No Horse,No Horse,,,2022-03-03,2022,1,B,C,,Y,,,KY,INTO MISCHIEF,INTO MISCHIEF,ARRIFANA,ARRIFANA,CURLIN,CURLIN,,,,0,,,1901-01-01,GAINESWAY AGENT X,,,,OUT,,,,0,,,,,T,0.0,,ARRIFANA,INTO MISCHIEF,CURLIN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,80,80,No Horse,No Horse,,,2022-02-20,2022,1,CH,C,,Y,,,KY,VINO ROSSO,VINO ROSSO,ARTEMUS KITTEN,ARTEMUS KITTEN,KITTEN'S JOY,KITTEN'S JOY,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLV,,,,KADEN CLARY,,,,50000,,,,,T,0.0,,ARTEMUS KITTEN,VINO ROSSO,KITTEN'S JOY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,81,81,No Horse,No Horse,,,2022-04-20,2022,1,B,C,,Y,,,IN,BRODY'S CAUSE,BRODY'S CAUSE,ARTISTIC CHARM (GB),ARTISTIC CHARM (GB),DUTCH ART (GB),DUTCH ART (GB),,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT XXVII,,,,OUT,,,,0,,,,,T,0.0,,ARTISTIC CHARM (GB),BRODY'S CAUSE,DUTCH ART (GB),
,,2023,Y,23FTKOCT,2023-10-23,1,1,82,82,No Horse,No Horse,,,2022-04-24,2022,1,B,C,,Y,,,KY,BERNARDINI,BERNARDINI,ARTISTIC LIFE,ARTISTIC LIFE,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,,1901-01-01,DENALI STUD AGENT VIII,,,,KNOCKOUT THOROUGHBREDS,,,,18000,,,,,T,0.0,,ARTISTIC LIFE,BERNARDINI,DISTORTED HUMOR,
,,2023,Y,23FTKOCT,2023-10-23,1,1,83,83,No Horse,No Horse,,,2022-02-26,2022,1,GRR,F,,Y,,,KY,TAPWRIT,TAPWRIT,ARTISTIC QUALITY,ARTISTIC QUALITY,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,VINERY SALES AGENT X,,,,CHRIS MELTON,,,,3000,,,,,T,0.0,,ARTISTIC QUALITY,TAPWRIT,LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-23,1,1,84,84,No Horse,No Horse,,,2022-03-22,2022,1,DKB,C,,Y,,,KY,WORLD OF TROUBLE,WORLD OF TROUBLE,ARTY'S SECRET,ARTY'S SECRET,SECRET CIRCLE,SECRET CIRCLE,,,,0,,,1901-01-01,BEAU LANE BLOODSTOCK AGENT FOR BEAU LANE,,,,NOT SOLD,,,,3000,,,,,T,0.0,,ARTY'S SECRET,WORLD OF TROUBLE,SECRET CIRCLE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,85,85,No Horse,No Horse,,,2022-01-31,2022,1,B,C,,Y,,,KY,COMPLEXITY,COMPLEXITY,ASEELAH,ASEELAH,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,LEGION BLOODSTOCK AGENT,,,,60000,,,,,T,0.0,,ASEELAH,COMPLEXITY,CANDY RIDE (ARG),
,,2023,Y,23FTKOCT,2023-10-23,1,1,86,86,No Horse,No Horse,,,2022-03-10,2022,1,CH,C,,Y,,,FL,JUSTIFY,JUSTIFY,ASHLEE'S LADY,ASHLEE'S LADY,GILDED TIME,GILDED TIME,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XXI,,,,RSB STABLE,,,,150000,,,,,T,0.0,,ASHLEE'S LADY,JUSTIFY,GILDED TIME,
,,2023,Y,23FTKOCT,2023-10-23,1,1,87,87,No Horse,No Horse,,,2022-01-22,2022,1,DKB,F,,Y,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,ASSAULT AND PEPPER,ASSAULT AND PEPPER,VIOLENCE,VIOLENCE,,,,0,,,1901-01-01,JONATHAN W. MEREDITH AGENT,,,,G J RACING,,,,3000,,,,,T,0.0,,ASSAULT AND PEPPER,HONEST MISCHIEF,VIOLENCE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,88,88,No Horse,No Horse,,,2022-01-24,2022,1,B,F,,Y,,,KY,CATHOLIC BOY,CATHOLIC BOY,ASTORIA KITTEN,ASTORIA KITTEN,KITTEN'S JOY,KITTEN'S JOY,,,,0,,,1901-01-01,RUNNYMEDE FARM LLC AGENT,,,,DUBB/ELKSTONE/FARR,,,,50000,,,,,T,0.0,,ASTORIA KITTEN,CATHOLIC BOY,KITTEN'S JOY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,89,89,No Horse,No Horse,,,2022-05-08,2022,1,DKB,C,,Y,,,KY,NOT THIS TIME,NOT THIS TIME,ATHENA'S AEGIS (IRE),ATHENA'S AEGIS (IRE),ACCLAMATION (GB),ACCLAMATION (GB),,,,0,,,1901-01-01,WARRENDALE SALES AGENT XX,,,,NOT SOLD,,,,97000,,,,,T,0.0,,ATHENA'S AEGIS (IRE),NOT THIS TIME,ACCLAMATION (GB),
,,2023,Y,23FTKOCT,2023-10-23,1,1,90,90,No Horse,No Horse,,,2022-04-07,2022,1,DKB,F,,Y,,,OH,CLOUD COMPUTING,CLOUD COMPUTING,ATLANTIC ZIP,ATLANTIC ZIP,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,DANIEL & PATRICIA YATES,,,,CARAWAY RACING LLC,,,,14000,,,,,T,0.0,,ATLANTIC ZIP,CLOUD COMPUTING,STORMY ATLANTIC,
,,2023,Y,23FTKOCT,2023-10-23,1,1,91,91,No Horse,No Horse,,,2022-04-17,2022,1,CH,C,,Y,,,KY,VOLATILE,VOLATILE,ATTEMPT TO NAME,ATTEMPT TO NAME,CONSOLIDATOR,CONSOLIDATOR,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT,,,,MATHEW ROBERT,,,,160000,,,,,T,0.0,,ATTEMPT TO NAME,VOLATILE,CONSOLIDATOR,
,,2023,Y,23FTKOCT,2023-10-23,1,1,92,92,No Horse,No Horse,,,2022-02-20,2022,1,DKB,F,,Y,,,FL,GIRVIN,GIRVIN,AUNT TINSEY,AUNT TINSEY,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT,,,,DJ STABLE,,,,50000,,,,,T,0.0,,AUNT TINSEY,GIRVIN,UNCLE MO,
,,2023,Y,23FTKOCT,2023-10-23,1,1,93,93,No Horse,No Horse,,,2022-03-11,2022,1,B,C,,Y,,,KY,COMPLEXITY,COMPLEXITY,AUSPICIOUSLY,AUSPICIOUSLY,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,HIGHGATE SALES AGENT FOR HREH ET AL RAISED AT SPRINGHILL EQUINE,,,,BULLITT BLOODSTOCK,,,,62000,,,,,T,0.0,,AUSPICIOUSLY,COMPLEXITY,MALIBU MOON,
,,2023,Y,23FTKOCT,2023-10-23,1,1,94,94,No Horse,No Horse,,,2022-02-05,2022,1,DKB,F,,Y,,,KY,CONSTITUTION,CONSTITUTION,AUTONOMIC,AUTONOMIC,HARD SPUN,HARD SPUN,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT X,,,,NOT SOLD,,,,70000,,,,,T,0.0,,AUTONOMIC,CONSTITUTION,HARD SPUN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,95,95,No Horse,No Horse,,,2022-04-17,2022,1,B,C,,Y,,,KY,LOOKIN AT LUCKY,LOOKIN AT LUCKY,AVIDDIVA,AVIDDIVA,WILKO,WILKO,,,,0,,,1901-01-01,DIXIANA FARMS LLC AGENT,,,,ROBERT WEBB,,,,8000,,,,,T,0.0,,AVIDDIVA,LOOKIN AT LUCKY,WILKO,
,,2023,Y,23FTKOCT,2023-10-23,1,1,96,96,No Horse,No Horse,,,2022-05-05,2022,1,B,C,,Y,,,KY,INSTAGRAND,INSTAGRAND,AVIE'S TALE,AVIE'S TALE,TALE OF THE CAT,TALE OF THE CAT,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT X,,,,S.R.O.A (K.O.I.D.),,,,12000,,,,,T,0.0,,AVIE'S TALE,INSTAGRAND,TALE OF THE CAT,
,,2023,Y,23FTKOCT,2023-10-23,1,1,97,97,No Horse,No Horse,,,2022-03-14,2022,1,DKB,F,,Y,,,KY,SHANCELOT,SHANCELOT,AVOREE NOEL,AVOREE NOEL,LION TAMER,LION TAMER,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT II,,,,NOT SOLD,,,,13000,,,,,T,0.0,,AVOREE NOEL,SHANCELOT,LION TAMER,
,,2023,Y,23FTKOCT,2023-10-23,1,1,98,98,No Horse,No Horse,,,2022-04-03,2022,1,CH,F,,Y,,,KY,TOM'S D'ETAT,TOM'S D'ETAT,AWESOME ELVERA,AWESOME ELVERA,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT XXII,,,,FRANCISCO LOZA CANO,,,,1000,,,,,T,0.0,,AWESOME ELVERA,TOM'S D'ETAT,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,99,99,No Horse,No Horse,,,2022-03-26,2022,1,DKB,F,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,AWESOME FIGURE,AWESOME FIGURE,PAYNTER,PAYNTER,,,,0,,,1901-01-01,MULHOLLAND FARM,,,,GORTROE EQUINE,,,,45000,,,,,T,0.0,,AWESOME FIGURE,MACLEAN'S MUSIC,PAYNTER,
,,2023,Y,23FTKOCT,2023-10-23,1,1,100,100,No Horse,No Horse,,,2022-04-29,2022,1,CH,F,,Y,,,KY,COLLECTED,COLLECTED,AWESOME MARY,AWESOME MARY,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,BEAU LANE BLOODSTOCK AGENT FOR BEAU LANE,,,,NOT SOLD,,,,19000,,,,,T,0.0,,AWESOME MARY,COLLECTED,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,101,101,No Horse,No Horse,,,2022-03-27,2022,1,CH,C,,Y,,,NY,AUTHENTIC,AUTHENTIC,AWESOME PRAYER,AWESOME PRAYER,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,STUART MORRIS AGENT IV,,,,OUT,,,,0,,,,,T,0.0,,AWESOME PRAYER,AUTHENTIC,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,102,102,No Horse,No Horse,,,2022-04-03,2022,1,DKB,F,,Y,,,IN,PASS RUSH,PASS RUSH,AWESOME PRINCESS,AWESOME PRINCESS,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,HERMITAGE FARM AGENT,,,,NOT SOLD,,,,1000,,,,,T,0.0,,AWESOME PRINCESS,PASS RUSH,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-23,1,1,103,103,No Horse,No Horse,,,2022-04-22,2022,1,B,C,,Y,,,KY,SKY MESA,SKY MESA,AWESOMETASTIC,AWESOMETASTIC,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,0,,,1901-01-01,EATON SALES AGENT,,,,S.R.O.A (K.O.I.D.),,,,24000,,,,,T,0.0,,AWESOMETASTIC,SKY MESA,HARLAN'S HOLIDAY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,104,104,No Horse,No Horse,,,2022-02-21,2022,1,GRR,C,,Y,,,KY,MOHAYMEN,MOHAYMEN,AZAAHEER,AZAAHEER,UNION RAGS,UNION RAGS,,,,0,,,1901-01-01,NICKY DRION THOROUGHBREDS AGENT I,,,,ALK STABLES,,,,7000,,,,,T,0.0,,AZAAHEER,MOHAYMEN,UNION RAGS,
,,2023,Y,23FTKOCT,2023-10-23,1,1,105,105,No Horse,No Horse,,,2022-02-03,2022,1,B,C,,Y,,,ON,PRACTICAL JOKE,PRACTICAL JOKE,BABY ECLAIR,BABY ECLAIR,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,FOUNDATIONS FARM,,,,NOT SOLD,,,,25000,,,,,T,0.0,,BABY ECLAIR,PRACTICAL JOKE,MEDAGLIA D'ORO,
,,2023,Y,23FTKOCT,2023-10-23,1,1,106,106,No Horse,No Horse,,,2022-03-23,2022,1,CH,C,,Y,,,KY,IMPROBABLE,IMPROBABLE,BACHATA,BACHATA,KINGMAMBO,KINGMAMBO,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XLIII,,,,KENNETH MCPEEK AGENT,,,,100000,,,,,T,0.0,,BACHATA,IMPROBABLE,KINGMAMBO,
,,2023,Y,23FTKOCT,2023-10-23,1,1,107,107,No Horse,No Horse,,,2022-02-10,2022,1,DKB,C,,Y,,,KY,VEKOMA,VEKOMA,BAGH OF JEWELZ,BAGH OF JEWELZ,A.P. INDY,A.P. INDY,,,,0,,,1901-01-01,BROOKDALE SALES AGENT,,,,DJ STABLE,,,,30000,,,,,T,0.0,,BAGH OF JEWELZ,VEKOMA,A.P. INDY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,108,108,No Horse,No Horse,,,2022-03-16,2022,1,B,C,,Y,,,KY,UNIFIED,UNIFIED,BALBINA,BALBINA,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,DOUBLE R CONSIGNMENT,,,,NOT SOLD,,,,9500,,,,,T,0.0,,BALBINA,UNIFIED,LEMON DROP KID,
Y,,2023,Y,23FTKOCT,2023-10-23,1,1,109,109,No Horse,No Horse,,,2022-05-14,2022,1,B,F,,Y,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,BALLETTE (IRE),BALLETTE (IRE),GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,EATON SALES AGENT,,,,HARLEY BLOODSTOCK,,,,60000,,,,Y,T,0.0,,BALLETTE (IRE),PRACTICAL JOKE,GIANT'S CAUSEWAY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,110,110,No Horse,No Horse,,,2022-06-03,2022,1,B,C,,Y,,,LA,TWIRLING CANDY,TWIRLING CANDY,BAMA MO,BAMA MO,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,LANE'S END AGENT FOR COTEAU GROVE FARMS,,,,NOT SOLD,,,,85000,,,,,T,0.0,,BAMA MO,TWIRLING CANDY,UNCLE MO,
,,2023,Y,23FTKOCT,2023-10-23,1,1,111,111,No Horse,No Horse,,,2022-04-13,2022,1,B,C,,Y,,,NY,FOG OF WAR,FOG OF WAR,BAMBOISELLE (IRE),BAMBOISELLE (IRE),MUHTATHIR (GB),MUHTATHIR (GB),,,,0,,,1901-01-01,CLAIBORNE FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,BAMBOISELLE (IRE),FOG OF WAR,MUHTATHIR (GB),
,,2023,Y,23FTKOCT,2023-10-23,1,1,112,112,No Horse,No Horse,,,2022-05-07,2022,1,DKB,C,,Y,,,KY,UNIFIED,UNIFIED,BAMBOLA DI PEZZA,BAMBOLA DI PEZZA,EMPIRE MAKER,EMPIRE MAKER,,,,0,,,1901-01-01,BLACKBURN FARM AGENT,,,,NOT SOLD,,,,8000,,,,,T,0.0,,BAMBOLA DI PEZZA,UNIFIED,EMPIRE MAKER,
,,2023,Y,23FTKOCT,2023-10-23,1,1,113,113,No Horse,No Horse,,,2022-05-04,2022,1,CH,C,,Y,,,KY,KITTEN'S JOY,KITTEN'S JOY,BAMBOLINA,BAMBOLINA,WAR CHANT,WAR CHANT,,,,0,,,1901-01-01,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT I,,,,PEG INVESTMENTS,,,,40000,,,,,T,0.0,,BAMBOLINA,KITTEN'S JOY,WAR CHANT,
,,2023,Y,23FTKOCT,2023-10-23,1,1,114,114,No Horse,No Horse,,,2022-02-22,2022,1,DKB,C,,Y,,,IN,MIDNIGHT STORM,MIDNIGHT STORM,BAND OF AMBER,BAND OF AMBER,GHOSTZAPPER,GHOSTZAPPER,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXIV,,,,S.R.O.A (K.O.I.D.),,,,16000,,,,,T,0.0,,BAND OF AMBER,MIDNIGHT STORM,GHOSTZAPPER,
,,2023,Y,23FTKOCT,2023-10-23,1,1,115,115,No Horse,No Horse,,,2022-03-16,2022,1,B,F,,Y,,,ON,MACLEAN'S MUSIC,MACLEAN'S MUSIC,BANGA RIDGE,BANGA RIDGE,SNOW RIDGE,SNOW RIDGE,,,,0,,,1901-01-01,CARA BLOODSTOCK (BERNARD MCCORMACK) AGENT II,,,,OUT,,,,0,,,,,T,0.0,,BANGA RIDGE,MACLEAN'S MUSIC,SNOW RIDGE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,116,116,No Horse,No Horse,,,2022-01-13,2022,1,DKB,F,,Y,,,KY,WEST COAST,WEST COAST,BARBADOLLA,BARBADOLLA,STREET SENSE,STREET SENSE,,,,0,,,1901-01-01,VINERY SALES AGENT XL,,,,OUT,,,,0,,,,,T,0.0,,BARBADOLLA,WEST COAST,STREET SENSE,
,,2023,Y,23FTKOCT,2023-10-23,1,1,117,117,No Horse,No Horse,,,2022-03-20,2022,1,GRR,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,BASAATA,BASAATA,DIXIELAND BAND,DIXIELAND BAND,,,,0,,,1901-01-01,SHAWHAN PLACE LLC AGENT IV,,,,MWG LLC,,,,85000,,,,,T,0.0,,BASAATA,LIAM'S MAP,DIXIELAND BAND,
,,2023,Y,23FTKOCT,2023-10-23,1,1,118,118,No Horse,No Horse,,,2022-05-10,2022,1,B,C,,Y,,,NY,BOLT D'ORO,BOLT D'ORO,BAY FINN,BAY FINN,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,0,,,1901-01-01,WARRENDALE SALES AGENT XVI,,,,NOT SOLD,,,,85000,,,,,T,0.0,,BAY FINN,BOLT D'ORO,HARLAN'S HOLIDAY,
,,2023,Y,23FTKOCT,2023-10-23,1,1,119,119,No Horse,No Horse,,,2022-03-08,2022,1,B,F,,Y,,,KY,GOOD MAGIC,GOOD MAGIC,BEACH WALTZ,BEACH WALTZ,TREASURE BEACH (GB),TREASURE BEACH (GB),,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XXVII,,,,OUT,,,,0,,,,,T,0.0,,BEACH WALTZ,GOOD MAGIC,TREASURE BEACH (GB),
,,2023,Y,23FTKOCT,2023-10-23,1,1,120,120,No Horse,No Horse,,,2022-04-13,2022,1,B,F,,Y,,,KY,PRESERVATIONIST,PRESERVATIONIST,BEAR IT,BEAR IT,MAJESTICPERFECTION,MAJESTICPERFECTION,,,,0,,,1901-01-01,AIRDRIE STUD RAISED & OFFERED,,,,FRANCISCO LOZA CANO,,,,1000,,,,,T,0.0,,BEAR IT,PRESERVATIONIST,MAJESTICPERFECTION,
,,2023,Y,23FTKOCT,2023-10-23,1,1,121,121,No Horse,No Horse,,,2022-04-10,2022,1,B,F,,Y,,,KY,HIGHER POWER,HIGHER POWER,BEAR ON THE RUN,BEAR ON THE RUN,EMPIRE MAKER,EMPIRE MAKER,,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT II,,,,JOHN SERVIS AGENT,,,,15000,,,,,T,0.0,,BEAR ON THE RUN,HIGHER POWER,EMPIRE MAKER,
