SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2023,Y,23KEEJAN,1,4,2023-01-12,1269,1269,In Speight of Sara,In Speight of Sara,,,2017-04-16,7,CH,M,,B,,,,Speightstown,Speightstown,Sarah's Secret,Sarah's Secret,,,,,,0,,Tapiture,2022-03-10,"Paramount Sales, Agent XXIV ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Sarah's Secret,Speightstown,
2023,Y,23KEEJAN,1,4,2023-01-12,1270,1270,Mr Tango,Mr Tango,,,2022-04-14,2,B    ,C,,Y,,,,Accelerate,Accelerate,Intentional Fever,Intentional Fever,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,Billy Williams,,,,5000.0,,,,,T,2022,0.0,,Intentional Fever,Accelerate,
2023,Y,23KEEJAN,1,4,2023-01-12,1271,1271,Wine and Roses,Wine and Roses,,,2021-03-06,3,DB/BR,F,,RP,,,,Vino Rosso,Vino Rosso,In the Shoes,In the Shoes,,,,,,0,,,1901-01-01,Dreamcatcher (Trudy Veinot) ,,,,Pewter Stable,,,,28000.0,,,,,T,2022,0.0,,In the Shoes,Vino Rosso,
2023,Y,23KEEJAN,1,4,2023-01-12,1272,1272,Anusa,Anusa,,,2022-03-03,2,B,C,,Y,,,,Gormley,Gormley,Irish Penny,Irish Penny,,,,,,0,,,1901-01-01,"Stuart Morris, Agent II ",,,,"R.N.A. (4,000)",,,,4000.0,,,,,T,2022,0.0,,Irish Penny,Gormley,
2023,Y,23KEEJAN,1,4,2023-01-12,1273,1273,Irreverent,Irreverent,,,2019-02-20,5,B,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Satirical,Satirical,,,,,,0,,War of Will,2022-05-07,"Claiborne Farm, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Satirical,Medaglia d'Oro,
2023,Y,23KEEJAN,1,4,2023-01-12,1274,1274,Jaccat,Jaccat,,,2014-03-31,10,DB/BR,M,,B,,,,Midnight Lute,Midnight Lute,Nymphette,Nymphette,,,,,,0,,Improbable,2022-05-23,"Stuart Morris, Agent V ",,,,Out,,,,0.0,,,,,T,2022,0.0,not pregnant,Nymphette,Midnight Lute,
2023,Y,23KEEJAN,1,4,2023-01-12,1275,1275,Jennsway,Jennsway,,,2018-01-29,7,DB/BR,M,,B,,,,More Than Ready,More Than Ready,Reserve Bid,Reserve Bid,,,,,,0,,Connect,2022-05-05,"Four Star Sales, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Reserve Bid,More Than Ready,
2023,Y,23KEEJAN,1,4,2023-01-12,1276,1276,Joharmony,Joharmony,,,2007-03-16,17,DB/BR,M,,B,,,,Johar,Johar,Dynamia,Dynamia,,,,,,0,,,1901-01-01,"Brookdale Sales, Agent for Chervenell Thoroughbreds LLC ",,,,Out,,,,0.0,,,,,T,2022,0.0,not mated,Dynamia,Johar,
2023,Y,23KEEJAN,1,4,2023-01-12,1277,1277,Pop Neigh,Pop Neigh,,,2022-05-16,2,B,C,,Y,,,,Audible,Audible,Justwalkonby,Justwalkonby,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXXIX ",,,,"Carlos S.E. Moore, Agent",,,,10000.0,,,,,T,2022,0.0,,Justwalkonby,Audible,
2023,Y,23KEEJAN,1,4,2023-01-12,1278,1278,No Horse,No Horse,,,2022-05-06,2,CH,C,,Y,,,,Vino Rosso,Vino Rosso,Kabella,Kabella,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XXX ",,,,Sugarland LLC Equine Etiquette,,,,3500.0,,,,,T,2022,0.0,,Kabella,Vino Rosso,
2023,Y,23KEEJAN,1,4,2023-01-12,1279,1279,Karma Strikes,Karma Strikes,,,2010-05-18,14,B,M,,B,,,,Smart Strike,Smart Strike,Broad Dynamite,Broad Dynamite,,,,,,0,,Modernist,2022-02-28,"Grovendale Sales, Agent VIII ",,,,"Equine Futures, LLC",,,,5500.0,,,,,T,2022,0.0,pregnant,Broad Dynamite,Smart Strike,
2023,Y,23KEEJAN,1,4,2023-01-12,1280,1280,Kasserine Pass,Kasserine Pass,,,2017-05-05,7,DB/BR,M,,BP,,,,Trappe Shot,Trappe Shot,Princess Turandot,Princess Turandot,,,,,,0,,,1901-01-01,"Nicky Drion Thoroughbreds, Agent III ",,,,Douglas Arnold,,,,10500.0,,,,,T,2022,0.0,,Princess Turandot,Trappe Shot,
2023,Y,23KEEJAN,1,4,2023-01-12,1281,1281,Kentucky Roll,Kentucky Roll,,,2017-02-21,7,B,M,,BP,,,,First Defence,First Defence,Freeroll,Freeroll,,,,,,0,,,1901-01-01,"Grovendale Sales, Agent for Picnic Table Partners ",,,,Thor-Bred Stable,,,,47000.0,,,,,T,2022,0.0,,Freeroll,First Defence,
2023,Y,23KEEJAN,1,4,2023-01-12,1282,1282,I Choose Us,I Choose Us,,,2022-05-15,2,B    ,F,,Y,,,,Mo Town,Mo Town,Kiana's Dream,Kiana's Dream,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent VII ",,,,Guillermo Morales,,,,1200.0,,,,,T,2022,0.0,,Kiana's Dream,Mo Town,
2023,Y,23KEEJAN,1,4,2023-01-12,1283,1283,Kiana's Dream,Kiana's Dream,,,2012-02-21,12,DB/BR,M,,B,,,,Sky Mesa,Sky Mesa,Dance Darling,Dance Darling,,,,,,0,,Complexity,2022-06-06,"Warrendale Sales, Agent VII ",,,,R.N.A. (0),,,,0.0,,,,,T,2022,0.0,not pregnant,Dance Darling,Sky Mesa,
2023,Y,23KEEJAN,1,4,2023-01-12,1284,1284,Kick It Harry,Kick It Harry,,,2022-04-17,2,B,F,,Y,,,,Cloud Computing,Cloud Computing,Kitty Kat,Kitty Kat,,,,,,0,,,1901-01-01,"Grovendale Sales, Agent III ",,,,Land of Lakes,,,,5000.0,,,,,T,2022,0.0,,Kitty Kat,Cloud Computing,
2023,Y,23KEEJAN,1,4,2023-01-12,1285,1285,Kneel At the Cross,Kneel At the Cross,,,2016-03-01,8,CH,M,,B,,,,Kipling,Kipling,Vixenish,Vixenish,,,,,,0,,Cloud Computing,2022-03-24,"Scott Mallory, Agent IV ",,,,Moserwood Farms,,,,1500.0,,,,,T,2022,0.0,pregnant,Vixenish,Kipling,
2023,Y,23KEEJAN,1,4,2023-01-12,1286,1286,Tested,Tested,,,2022-03-01,2,CH   ,C,,Y,,,,Preservationist,Preservationist,Kneel At the Cross,Kneel At the Cross,,,,,,0,,,1901-01-01,"Scott Mallory, Agent IV ",,,,Kirkwood Equine Advisory,,,,4500.0,,,,,T,2022,0.0,,Kneel At the Cross,Preservationist,
2023,Y,23KEEJAN,1,4,2023-01-12,1287,1287,Strong State,Strong State,,,2022-04-20,2,B    ,F,,Y,,,,Tom's d'Etat,Tom's d'Etat,Kram,Kram,,,,,,0,,,1901-01-01,"Grovendale Sales, Agent XVII ",,,,"Shepherd Equine Advisors, Agent for Larry Hirsch",,,,18000.0,,,,,T,2022,0.0,,Kram,Tom's d'Etat,
2023,Y,23KEEJAN,1,4,2023-01-12,1288,1288,Lady Catalina,Lady Catalina,,,2022-02-21,2,CH   ,F,,Y,,,,Catalina Cruiser,Catalina Cruiser,Lady Dancealot,Lady Dancealot,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Dino Bates,,,,11000.0,,,,,T,2022,0.0,,Lady Dancealot,Catalina Cruiser,
2023,Y,23KEEJAN,1,4,2023-01-12,1289,1289,Lady Gayle,Lady Gayle,,,2013-04-20,11,DB/BR,M,,B,,,,Scat Daddy,Scat Daddy,Good Student (ARG),Good Student (ARG),,,,,,0,,Tom's d'Etat,2022-04-18,"Indian Creek, Agent ",,,,Madaket Stables,,,,35000.0,,,,,T,2022,0.0,pregnant,Good Student (ARG),Scat Daddy,
2023,Y,23KEEJAN,1,4,2023-01-12,1290,1290,Small Town Heroine,Small Town Heroine,,,2022-05-18,2,CH,F,,Y,,,,Echo Town,Echo Town,Lady Heroine,Lady Heroine,,,,,,0,,,1901-01-01,"Grovendale Sales, Agent VII ",,,,Greg & Susan Steinmetz,,,,4000.0,,,,,T,2022,0.0,,Lady Heroine,Echo Town,
2023,Y,23KEEJAN,1,4,2023-01-12,1291,1291,Quintessentiallady,Quintessentiallady,,,2022-02-11,3,CH,F,,Y,,,,Collected,Collected,Lady Quintessa,Lady Quintessa,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXXIX ",,,,David & Kimberly Zieser,,,,6500.0,,,,,T,2022,0.0,,Lady Quintessa,Collected,
2023,Y,23KEEJAN,1,4,2023-01-12,1292,1292,Lady Relaunch,Lady Relaunch,,,2011-05-23,13,B,M,,B,,,,Bright Launch,Bright Launch,Clean Up Kris,Clean Up Kris,,,,,,0,,Mo Town,2022-05-04,"Hurstland Farm (Alfred H. Nuckols, Jr.) ",,,,Keith Amburgey,,,,3000.0,,,,,T,2022,0.0,pregnant,Clean Up Kris,Bright Launch,
2023,Y,23KEEJAN,1,4,2023-01-12,1293,1293,Lana Rose,Lana Rose,,,2022-04-16,2,DB/BR,F,,Y,,,,Dialed In,Dialed In,Ladysgotgame,Ladysgotgame,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XVII ",,,,Noah Basheer,,,,12000.0,,,,,T,2022,0.0,,Ladysgotgame,Dialed In,
2023,Y,23KEEJAN,1,4,2023-01-12,1294,1294,Lady Terra,Lady Terra,,,2019-04-29,5,CH,F,,BP,,,,Lord Nelson,Lord Nelson,Kitty Kat Kate,Kitty Kat Kate,,,,,,0,,,1901-01-01,"Brookdale Sales, Agent ",,,,Crystal Howard,,,,1500.0,,,,,T,2022,0.0,,Kitty Kat Kate,Lord Nelson,
2023,Y,23KEEJAN,1,4,2023-01-12,1295,1295,La Frost,La Frost,,,2022-04-08,2,GR/RO,C,,Y,,,,Frosted,Frosted,La Rumbla,La Rumbla,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XXVIII ",,,,The Team,,,,33000.0,,,,,T,2022,0.0,,La Rumbla,Frosted,
2023,Y,23KEEJAN,1,4,2023-01-12,1296,1296,La Rumbla,La Rumbla,,,2015-02-06,10,B,M,,B,,,,Super Saver,Super Saver,Sister Girl Blues,Sister Girl Blues,,,,,,0,,Tacitus,2022-05-14,"Paramount Sales, Agent XXVIII ",,,,Newtownanner Stud Farm,,,,30000.0,,,,,T,2022,0.0,pregnant,Sister Girl Blues,Super Saver,
2023,Y,23KEEJAN,1,4,2023-01-12,1297,1297,Last Kiss,Last Kiss,,,2013-04-24,11,DB/BR,M,,B,,,,Lemon Drop Kid,Lemon Drop Kid,Carafe,Carafe,,,,,,0,,Collected,2022-05-24,"Warrendale Sales, Agent XV ",,,,"Watershed Bloodstock, Agent for John Price",,,,8500.0,,,,,T,2022,0.0,pregnant,Carafe,Lemon Drop Kid,
2023,Y,23KEEJAN,1,4,2023-01-12,1298,1298,Major Wabel,Major Wabel,,,2022-04-26,2,DB/BR,C,,Y,,,,Mastery,Mastery,Last Kiss,Last Kiss,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent XV ",,,,Borah,,,,22000.0,,,,,T,2022,0.0,,Last Kiss,Mastery,
2023,Y,23KEEJAN,1,4,2023-01-12,1299,1299,Sea Squadron,Sea Squadron,,,2022-04-10,2,B,C,,Y,,,,Get Stormy,Get Stormy,Last Song,Last Song,,,,,,0,,,1901-01-01,Wind Swept Farm ,,,,Out,,,,0.0,,,,,T,2022,0.0,,Last Song,Get Stormy,
2023,Y,23KEEJAN,1,4,2023-01-12,1300,1300,Leave It Be,Leave It Be,,,2019-02-01,6,B,F,,BP,,,,Street Boss,Street Boss,Foul Play,Foul Play,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Foul Play,Street Boss,
2023,Y,23KEEJAN,1,4,2023-01-12,1301,1301,Left a Message,Left a Message,,,2009-05-04,15,GR/RO,M,,B,,,,Mr. Greeley,Mr. Greeley,Chief Secretary,Chief Secretary,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent IX ",,,,Out,,,,0.0,,,,,T,2022,0.0,not mated,Chief Secretary,Mr. Greeley,
2023,Y,23KEEJAN,1,4,2023-01-12,1302,1302,Gouvernatrice,Gouvernatrice,,,2022-05-24,2,GR/RO,F,,Y,,,,Unified,Unified,Left a Message,Left a Message,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent IX ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Left a Message,Unified,
2023,Y,23KEEJAN,1,4,2023-01-12,1303,1303,Yayi Nikolle,Yayi Nikolle,,,2022-04-27,2,B    ,F,,Y,,,,Honor A. P.,Honor A. P.,Let It Go Lady,Let It Go Lady,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,PoloGreen Stable Partnership,,,,5000.0,,,,,T,2022,0.0,,Let It Go Lady,Honor A. P.,
2023,Y,23KEEJAN,1,4,2023-01-12,1304,1304,Lil Bess,Lil Bess,,,2013-05-14,11,DB/BR,M,,B,,,,In Summation,In Summation,Cricket Box,Cricket Box,,,,,,0,,Enticed,2022-03-25,"Taylor Made Sales Agency, Agent XXVIII ",,,,"MWG, LLC",,,,4500.0,,,,,T,2022,0.0,pregnant,Cricket Box,In Summation,
2023,Y,23KEEJAN,1,4,2023-01-12,1305,1305,Fear the Facts,Fear the Facts,,,2022-03-14,2,B    ,C,,Y,,,,The Factor,The Factor,Lilbourne Eliza (IRE),Lilbourne Eliza (IRE),,,,,,0,,,1901-01-01,"Warrendale Sales, Agent XXXI ",,,,"MWG, LLC",,,,20000.0,,,,,T,2022,0.0,,Lilbourne Eliza (IRE),The Factor,
2023,Y,23KEEJAN,1,4,2023-01-12,1306,1306,Lilbourne Eliza (IRE),Lilbourne Eliza (IRE),,,2010-04-28,14,B,M,,B,,,,Elusive City,Elusive City,Midnight Partner (IRE),Midnight Partner (IRE),,,,,,0,,Kantharos,2022-04-08,"Warrendale Sales, Agent XXXI ",,,,"MWG, LLC",,,,10000.0,,,,,T,2022,0.0,pregnant,Midnight Partner (IRE),Elusive City,
2023,Y,23KEEJAN,1,4,2023-01-12,1307,1307,Sanctify,Sanctify,,,2021-04-02,3,B,F,,BRP,,,,Audible,Audible,Liquorice Marilyn,Liquorice Marilyn,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LIV ",,,,Valerie Peterson,,,,7500.0,,,,,T,2022,0.0,,Liquorice Marilyn,Audible,
2023,Y,23KEEJAN,1,4,2023-01-12,1308,1308,Little Emily,Little Emily,,,2008-04-17,16,CH,M,,B,,,,Castledale (IRE),Castledale (IRE),Emily's Charm,Emily's Charm,,,,,,0,,Omaha Beach,2022-05-31,"Mulholland Springs, Agent IV ",,,,Jacob Sherman,,,,1000.0,,,,,T,2022,0.0,not pregnant,Emily's Charm,Castledale (IRE),
2023,Y,23KEEJAN,1,4,2023-01-12,1309,1309,Lookout Rags,Lookout Rags,,,2017-02-07,8,DB/BR,M,,B,,,,Union Rags,Union Rags,Lookout Lady,Lookout Lady,,,,,,0,,Mitole,2022-03-19,"Four Star Sales, Agent ",,,,"Morell Bloodstock, LLC, Agent",,,,10000.0,,,,,T,2022,0.0,pregnant,Lookout Lady,Union Rags,
2023,Y,23KEEJAN,1,4,2023-01-12,1310,1310,No Horse,No Horse,,,2022-04-16,2,DB/BR,F,,Y,,,,Echo Town,Echo Town,Lost Stars (IRE),Lost Stars (IRE),,,,,,0,,,1901-01-01,"Brookdale Sales, Agent for Vossfeld Bloodstock ",,,,"R.N.A. (4,500)",,,,4500.0,,,,,T,2022,0.0,,Lost Stars (IRE),Echo Town,
2023,Y,23KEEJAN,1,4,2023-01-12,1311,1311,Love's Illusion,Love's Illusion,,,2012-03-11,12,GR/RO,M,,B,,,,Tapit,Tapit,Love Match,Love Match,,,,,,0,,Violence,2022-06-13,"Brookdale Sales, Agent ",,,,"MWG, LLC",,,,3000.0,,,,,T,2022,0.0,not pregnant,Love Match,Tapit,
2023,Y,23KEEJAN,1,4,2023-01-12,1312,1312,Captain Wabel,Captain Wabel,,,2022-02-28,2,B    ,C,,Y,,,,Honest Mischief,Honest Mischief,Love to Gamble,Love to Gamble,,,,,,0,,,1901-01-01,"Sparks View Farm, Agent ",,,,Borah,,,,25000.0,,,,,T,2022,0.0,,Love to Gamble,Honest Mischief,
2023,Y,23KEEJAN,1,4,2023-01-12,1313,1313,Sabaton,Sabaton,,,2022-04-04,2,CH,C,,Y,,,,Tapwrit,Tapwrit,Lucky Song,Lucky Song,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XXXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Lucky Song,Tapwrit,
2023,Y,23KEEJAN,1,4,2023-01-12,1314,1314,Gift of Luna,Gift of Luna,,,2022-03-21,2,DB/BR,C,,Y,,,,Gift Box,Gift Box,Luna,Luna,,,,,,0,,,1901-01-01,"Mill Ridge Sales, Agent ",,,,"R.N.A. (19,000)",,,,19000.0,,,,,T,2022,0.0,,Luna,Gift Box,
2023,Y,23KEEJAN,1,4,2023-01-12,1315,1315,Lusaka,Lusaka,,,2011-02-11,14,DB/BR,M,,B,,,,Distorted Humor,Distorted Humor,Half A. P.,Half A. P.,,,,,,0,,Collected,2022-06-02,"Warrendale Sales, Agent XXXI ",,,,Ahmad Alabdullatif,,,,15000.0,,,,,T,2022,0.0,pregnant,Half A. P.,Distorted Humor,
2023,Y,23KEEJAN,1,4,2023-01-12,1316,1316,Cabezut,Cabezut,,,2022-02-23,2,B    ,C,,Y,,,,Astern (AUS),Astern (AUS),Lustica,Lustica,,,,,,0,,,1901-01-01,"Mulholland Springs, Agent V ",,,,"R.N.A. (2,700)",,,,2700.0,,,,,T,2022,0.0,,Lustica,Astern (AUS),
2023,Y,23KEEJAN,1,4,2023-01-12,1317,1317,Lutheran Miss,Lutheran Miss,,,2011-02-20,13,DB/BR,M,,B,,,,Thewayyouare,Thewayyouare,Wittenberg Miss,Wittenberg Miss,,,,,,0,,Vekoma,2022-04-01,"Sparks View Farm, Agent ",,,,Dr Mo,,,,13000.0,,,,,T,2022,0.0,pregnant,Wittenberg Miss,Thewayyouare,
2023,Y,23KEEJAN,1,4,2023-01-12,1318,1318,Deep Dusk,Deep Dusk,,,2022-03-03,2,GR/RO,C,,Y,,,,Caravaggio,Caravaggio,Lutheran Miss,Lutheran Miss,,,,,,0,,,1901-01-01,"Sparks View Farm, Agent ",,,,Ronaldo Rodas,,,,5000.0,,,,,T,2022,0.0,,Lutheran Miss,Caravaggio,
2023,Y,23KEEJAN,1,4,2023-01-12,1319,1319,Tammy O Shanter,Tammy O Shanter,,,2022-01-31,3,B    ,F,,Y,,,,Brody's Cause,Brody's Cause,Lynda's Rage,Lynda's Rage,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent IV ",,,,Donna Roe,,,,3500.0,,,,,T,2022,0.0,,Lynda's Rage,Brody's Cause,
2023,Y,23KEEJAN,1,4,2023-01-12,1320,1320,Stashu,Stashu,,,2022-04-18,2,DB/BR,C,,Y,,,,Mo Town,Mo Town,Macbu,Macbu,,,,,,0,,,1901-01-01,"Blackburn Farm, Agent ",,,,Terry Morgan,,,,9000.0,,,,,T,2022,0.0,,Macbu,Mo Town,
2023,Y,23KEEJAN,1,4,2023-01-12,1321,1321,Ma Cherie,Ma Cherie,,,2017-03-28,7,DB/BR,M,,BP,,,,Verrazano,Verrazano,Viva La Viva,Viva La Viva,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent XXIX ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Viva La Viva,Verrazano,
2023,Y,23KEEJAN,1,4,2023-01-12,1322,1322,Divorced of Course,Divorced of Course,,,2022-02-27,2,B    ,F,,Y,,,,Spun to Run,Spun to Run,Madame Bourbon,Madame Bourbon,,,,,,0,,,1901-01-01,"Hidden Brook, Agent XXI ",,,,"R.N.A. (27,000)",,,,27000.0,,,,,T,2022,0.0,,Madame Bourbon,Spun to Run,
2023,Y,23KEEJAN,1,4,2023-01-12,1323,1323,Magdalena's Chase,Magdalena's Chase,,,2005-04-01,19,DB/BR,M,,B,,,,Cape Town,Cape Town,Illuminance,Illuminance,,,,,,0,,Improbable,2022-04-28,"Grovendale Sales, Agent XVII ",,,,WinForce Thoroughbreds,,,,26000.0,,,,,T,2022,0.0,pregnant,Illuminance,Cape Town,
2023,Y,23KEEJAN,1,4,2023-01-12,1324,1324,Majestic Chivette,Majestic Chivette,,,2012-02-17,13,B,M,,B,,,,Majesticperfection,Majesticperfection,Tap My Feet,Tap My Feet,,,,,,0,,,1901-01-01,"Mill Ridge Sales, Agent ",,,,William Nicks,,,,1000.0,,,,,T,2022,0.0,not mated,Tap My Feet,Majesticperfection,
2023,Y,23KEEJAN,1,4,2023-01-12,1325,1325,Flat Outta Austin,Flat Outta Austin,,,2022-05-14,2,DB/BR,C,,Y,,,,Flat Out,Flat Out,Majestic Chivette,Majestic Chivette,,,,,,0,,,1901-01-01,"Mill Ridge Sales, Agent ",,,,Thoro Ventures,,,,5500.0,,,,,T,2022,0.0,,Majestic Chivette,Flat Out,
2023,Y,23KEEJAN,1,4,2023-01-12,1326,1326,Majestic Fantasy,Majestic Fantasy,,,2013-01-30,12,DB/BR,M,,B,,,,Majestic Warrior,Majestic Warrior,Lady's Legacy,Lady's Legacy,,,,,,0,,Spun to Run,2022-05-22,"Four Star Sales, Agent ",,,,Blue Sky Racing,,,,8000.0,,,,,T,2022,0.0,pregnant,Lady's Legacy,Majestic Warrior,
2023,Y,23KEEJAN,1,4,2023-01-12,1327,1327,Malibu Marlee,Malibu Marlee,,,2017-05-02,7,B,M,,BRP,,,,Verrazano,Verrazano,Zadina,Zadina,,,,,,0,,,1901-01-01,"Brookdale Sales, Agent ",,,,Chris Melton,,,,6000.0,,,,,T,2022,0.0,,Zadina,Verrazano,
2023,Y,23KEEJAN,1,4,2023-01-12,1328,1328,Calmcoolncollected,Calmcoolncollected,,,2022-04-30,2,CH   ,C,,Y,,,,Collected,Collected,Mambo Tale,Mambo Tale,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XXIII ",,,,"R.N.A. (5,500)",,,,5500.0,,,,,T,2022,0.0,,Mambo Tale,Collected,
2023,Y,23KEEJAN,1,4,2023-01-12,1329,1329,Songs of War,Songs of War,,,2022-05-05,2,B    ,F,,Y,,,,War of Will,War of Will,Mandrell,Mandrell,,,,,,0,,,1901-01-01,"Grovendale Sales, Agent XVII ",,,,Martin Wickins,,,,19000.0,,,,,T,2022,0.0,,Mandrell,War of Will,
2023,Y,23KEEJAN,1,4,2023-01-12,1330,1330,No Horse,No Horse,,,2022-04-21,2,GR/RO,F,,Y,,,,Spun to Run,Spun to Run,Marine Layer,Marine Layer,,,,,,0,,,1901-01-01,"Eaton Sales, Agent ",,,,Sugarland LLC Equine Etiquette,,,,3000.0,,,,,T,2022,0.0,,Marine Layer,Spun to Run,
2023,Y,23KEEJAN,1,4,2023-01-12,1331,1331,Matle Valley,Matle Valley,,,2019-01-20,6,B,F,,BP,,,,Tonalist,Tonalist,North Beach,North Beach,,,,,,0,,,1901-01-01,"Scott Mallory, Agent I ",,,,Chromedome ,,,,6500.0,,,,,T,2022,0.0,,North Beach,Tonalist,
2023,Y,23KEEJAN,1,4,2023-01-12,1332,1332,Matryoshka Doll,Matryoshka Doll,,,2014-04-02,10,B,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Atlantic Voyage,Atlantic Voyage,,,,,,0,,Protonico,2022-04-05,"Taylor Made Sales Agency, Agent XXXV ",,,,Ahmad Alabdullatif,,,,13000.0,,,,,T,2022,0.0,pregnant,Atlantic Voyage,Medaglia d'Oro,
2023,Y,23KEEJAN,1,4,2023-01-12,1333,1333,Ilean Right,Ilean Right,,,2022-04-26,2,DB/BR,C,,Y,,,,Accelerate,Accelerate,Mean Irene,Mean Irene,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XLI ",,,,"R.N.A. (3,000)",,,,3000.0,,,,,T,2022,0.0,,Mean Irene,Accelerate,
2023,Y,23KEEJAN,1,4,2023-01-12,1334,1334,Western Shaft,Western Shaft,,,2022-03-07,2,B    ,C,,Y,,,,West Coast,West Coast,Melrose Woods,Melrose Woods,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent XVII ",,,,Lee Rodgers,,,,12000.0,,,,,T,2022,0.0,,Melrose Woods,West Coast,
2023,Y,23KEEJAN,1,4,2023-01-12,1335,1335,Mentally Unstable,Mentally Unstable,,,2010-03-26,14,B,M,,B,,,,Good Reward,Good Reward,Las Malvinas,Las Malvinas,,,,,,0,,Echo Town,2022-04-28,"Eaton Sales, Agent ",,,,"R.N.A. (11,000)",,,,11000.0,,,,,T,2022,0.0,pregnant,Las Malvinas,Good Reward,
2023,Y,23KEEJAN,1,4,2023-01-12,1336,1336,No Blue No Green,No Blue No Green,,,2022-04-27,2,DB/BR,F,,Y,,,,Thousand Words,Thousand Words,Mermaid Sara,Mermaid Sara,,,,,,0,,,1901-01-01,"Stuart Morris, Agent for Waldorf Farm ",,,,Carlos Cole Bloodstock,,,,26000.0,,,,,T,2022,0.0,,Mermaid Sara,Thousand Words,
2023,Y,23KEEJAN,1,4,2023-01-12,1337,1337,Midnighthush,Midnighthush,,,2015-05-05,9,B,M,,B,,,,Midnight Lute,Midnight Lute,Deaconess Bonnie,Deaconess Bonnie,,,,,,0,,Honor A. P.,2022-03-30,"Hidden Brook, Agent II ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Deaconess Bonnie,Midnight Lute,
2023,Y,23KEEJAN,1,4,2023-01-12,1338,1338,Tapsway,Tapsway,,,2022-03-19,2,B,C,,Y,,,,Tapwrit,Tapwrit,Ministra Habil (CHI),Ministra Habil (CHI),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XXXV ",,,,D & S Thoroughbreds,,,,2700.0,,,,,T,2022,0.0,,Ministra Habil (CHI),Tapwrit,
2023,Y,23KEEJAN,1,4,2023-01-12,1339,1339,Change At Jamaica,Change At Jamaica,,,2022-04-02,2,B    ,C,,Y,,,,Tom's d'Etat,Tom's d'Etat,Minnie Macy,Minnie Macy,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,D.J. Stable,,,,95000.0,,,,,T,2022,0.0,,Minnie Macy,Tom's d'Etat,
2023,Y,23KEEJAN,1,4,2023-01-12,1340,1340,Handsome Pants,Handsome Pants,,,2022-04-17,2,DB/BR,C,,Y,,,,Daredevil,Daredevil,Miss A. Bomb,Miss A. Bomb,,,,,,0,,,1901-01-01,"Blackburn Farm, Agent ",,,,"Green Cap Bloodstock, Agent",,,,17000.0,,,,,T,2022,0.0,,Miss A. Bomb,Daredevil,
2023,Y,23KEEJAN,1,4,2023-01-12,1341,1341,Reveler's Row,Reveler's Row,,,2022-01-27,3,B    ,F,,Y,,,,Mucho Macho Man,Mucho Macho Man,Miss Cherryblossom,Miss Cherryblossom,,,,,,0,,,1901-01-01,"Hidden Brook, Agent XVI ",,,,"Mauk Equine, Agent for Elliott Logan / TEC Racing",,,,37000.0,,,,,T,2022,0.0,,Miss Cherryblossom,Mucho Macho Man,
