Unnamed: 21,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,2023,Y,23FTKNOV,2023-11-07,1,1,62,62,No Horse,No Horse,,,2023-02-05,2023,0,CH,F,,W,,,ON,MUNNINGS,MUNNINGS,SUMMER IN SARATOGA,SUMMER IN SARATOGA,HARD SPUN,HARD SPUN,,,,0,,,1901-01-01,ST GEORGE SALES AGENT I,,,,SHADWELL FARM,,,,500000,,https://vimeo.com/879239975?share=copy,,,T,HTML,,SUMMER IN SARATOGA,MUNNINGS,HARD SPUN,
,2023,Y,23FTKNOV,2023-11-07,1,1,63,63,No Horse,No Horse,,,2023-03-13,2023,0,CH,C,,W,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,SUNNY SKIES,SUNNY SKIES,ANIMAL KINGDOM,ANIMAL KINGDOM,,,,0,,,1901-01-01,HIGHGATE SALES AGENT I,,,,OUT,,,,0,,,,,T,HTML,,SUNNY SKIES,AMERICAN PHAROAH,ANIMAL KINGDOM,
,2023,Y,23FTKNOV,2023-11-07,1,1,64,64,No Horse,No Horse,,,2023-05-13,2023,0,DKB,F,,W,,,KY,MUNNINGS,MUNNINGS,SWEEPING PADDY,SWEEPING PADDY,PADDY O'PRADO,PADDY O'PRADO,,,,0,,,1901-01-01,DARBY DAN FARM AGENT III,,,,OUT,,,,0,,,,,T,HTML,,SWEEPING PADDY,MUNNINGS,PADDY O'PRADO,
,2023,Y,23FTKNOV,2023-11-07,1,1,65,65,No Horse,No Horse,,,2023-03-18,2023,0,B,C,,W,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,SWEET FORCE,SWEET FORCE,SIDNEY'S CANDY,SIDNEY'S CANDY,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT,,,,DKW RACING,,,,45000,,,,,T,HTML,,SWEET FORCE,MAXIMUS MISCHIEF,SIDNEY'S CANDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,66,66,No Horse,No Horse,,,2023-03-30,2023,0,B,C,,W,,,PA,YAUPON,YAUPON,SWEET PROMISES,SWEET PROMISES,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,WARRENDALE SALES AGENT I,,,,NOT SOLD,,,,70000,,,,,T,HTML,,SWEET PROMISES,YAUPON,BERNARDINI,
,2023,Y,23FTKNOV,2023-11-07,1,1,67,67,No Horse,No Horse,,,2023-04-24,2023,0,B,C,,W,,,KY,JUSTIFY,JUSTIFY,TIMELY,TIMELY,VERRAZANO,VERRAZANO,,,,0,,,1901-01-01,BLANDFORD STUD (PADRAIG CAMPION) AGENT,,,,AAA THOROUGHBREDS,,,,450000,,,,,T,HTML,,TIMELY,JUSTIFY,VERRAZANO,
,2023,Y,23FTKNOV,2023-11-07,1,1,68,68,No Horse,No Horse,,,2023-03-29,2023,0,CH,F,,W,,,FL,CHARLATAN,CHARLATAN,TONALIST'S SHAPE,TONALIST'S SHAPE,TONALIST,TONALIST,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT FOR BRIDLEWOOD FARM,,,,NOT SOLD,,,,285000,,,,,T,HTML,,TONALIST'S SHAPE,CHARLATAN,TONALIST,
,2023,Y,23FTKNOV,2023-11-07,1,1,69,69,No Horse,No Horse,,,2023-02-09,2023,0,B,C,,W,,,KY,GUN RUNNER,GUN RUNNER,TRANSPLENDID,TRANSPLENDID,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,OUT,,,,0,,,,,T,HTML,,TRANSPLENDID,GUN RUNNER,ELUSIVE QUALITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,70,70,No Horse,No Horse,,,2023-02-07,2023,0,B,C,,W,,,KY,YAUPON,YAUPON,TWITTERPATED,TWITTERPATED,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT III,,,,OUT,,,,0,,,,,T,HTML,,TWITTERPATED,YAUPON,STORMY ATLANTIC,
,2023,Y,23FTKNOV,2023-11-07,1,1,71,71,No Horse,No Horse,,,2023-03-25,2023,0,CH,C,,W,,,KY,GAME WINNER,GAME WINNER,TWO QUARTERS,TWO QUARTERS,MR. JOHN,MR. JOHN,,,,0,,,1901-01-01,ST GEORGE SALES AGENT III,,,,FIRST FINDS,,,,55000,,,,,T,HTML,,TWO QUARTERS,GAME WINNER,MR. JOHN,
,2023,Y,23FTKNOV,2023-11-07,1,1,72,72,No Horse,No Horse,,,2023-02-03,2023,0,DKB,F,,W,,,KY,MITOLE,MITOLE,VIGUI'S HEART,VIGUI'S HEART,QUALITY ROAD,QUALITY ROAD,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT,,,,BROOKSTONE FARM,,,,300000,,https://youtu.be/aJ6VFsy_CI4?si=wH91CNRizsKxTM-d,,,T,HTML,,VIGUI'S HEART,MITOLE,QUALITY ROAD,
,2023,Y,23FTKNOV,2023-11-07,1,1,73,73,No Horse,No Horse,,,2023-05-10,2023,0,B,C,,W,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,WALK CLOSE,WALK CLOSE,TAPIT,TAPIT,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,OUT,,,,0,,,,,T,HTML,,WALK CLOSE,PRACTICAL JOKE,TAPIT,
,2023,Y,23FTKNOV,2023-11-07,1,1,74,74,No Horse,No Horse,,,2023-04-08,2023,0,B,F,,W,,,KY,BEAU LIAM,BEAU LIAM,WARRIOR KAT,WARRIOR KAT,MAJESTIC WARRIOR,MAJESTIC WARRIOR,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXVIII,,,,NOT SOLD,,,,85000,,,,,T,HTML,,WARRIOR KAT,BEAU LIAM,MAJESTIC WARRIOR,
,2023,Y,23FTKNOV,2023-11-07,1,1,75,75,No Horse,No Horse,,,2023-02-08,2023,0,DKB,F,,W,,,KY,UNCLE MO,UNCLE MO,WHIMSICALITY,WHIMSICALITY,ARCH,ARCH,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,OUT,,,,0,,,,,T,HTML,,WHIMSICALITY,UNCLE MO,ARCH,
,2023,Y,23FTKNOV,2023-11-07,1,1,76,76,No Horse,No Horse,,,2023-02-15,2023,0,GRR,C,,W,,,KY,MCKINZIE,MCKINZIE,WICKED MIZZ,WICKED MIZZ,MIZZEN MAST,MIZZEN MAST,,,,0,,,1901-01-01,FORT CHRISTOPHER'S THOROUGHBREDS LLC AGENT,,,,EL SCOTT,,,,60000,,,,,T,HTML,,WICKED MIZZ,MCKINZIE,MIZZEN MAST,
,2023,Y,23FTKNOV,2023-11-07,1,1,78,78,No Horse,No Horse,,,2023-02-26,2023,0,B,C,,W,,,KY,MITOLE,MITOLE,WILD HICKORY,WILD HICKORY,TERRELL,TERRELL,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXX,,,,NOT SOLD,,,,45000,,,,,T,HTML,,WILD HICKORY,MITOLE,TERRELL,
,2023,Y,23FTKNOV,2023-11-07,1,1,79,79,No Horse,No Horse,,,2023-02-24,2023,0,DKB,C,,W,,,KY,MITOLE,MITOLE,WITHYOURPERMISSION,WITHYOURPERMISSION,TAKE CHARGE INDY,TAKE CHARGE INDY,,,,0,,,1901-01-01,VINERY SALES AGENT VI,,,,CHARLIE ALLEN AGENT,,,,45000,,,,,T,HTML,,WITHYOURPERMISSION,MITOLE,TAKE CHARGE INDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,80,80,No Horse,No Horse,,,2023-03-20,2023,0,CH,C,,W,,,TX,MIDSHIPMAN,MIDSHIPMAN,WIZARDRY,WIZARDRY,TEUFLESBERG,TEUFLESBERG,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR ERIC & RANDI MOREAU-SIPIERE,,,,NOT SOLD,,,,45000,,,,,T,HTML,,WIZARDRY,MIDSHIPMAN,TEUFLESBERG,
,2023,Y,23FTKNOV,2023-11-07,1,1,81,81,No Horse,No Horse,,,2023-02-14,2023,0,B,F,,W,,,IA,KNICKS GO,KNICKS GO,ADARI,ADARI,GRAYDAR,GRAYDAR,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT I,,,,FORM INVESTMENTS,,,,140000,,,,,T,HTML,,ADARI,KNICKS GO,GRAYDAR,
,2023,Y,23FTKNOV,2023-11-07,1,1,82,82,No Horse,No Horse,,,2023-04-06,2023,0,B,C,,W,,,KY,VEKOMA,VEKOMA,AERO RIDE,AERO RIDE,KANTHAROS,KANTHAROS,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXV,,,,AG BLOODSTOCK,,,,50000,,,,,T,HTML,,AERO RIDE,VEKOMA,KANTHAROS,
,2023,Y,23FTKNOV,2023-11-07,1,1,83,83,No Horse,No Horse,,,2023-03-06,2023,0,B,F,,W,,,KY,THOUSAND WORDS,THOUSAND WORDS,ALGOWILD,ALGOWILD,ALGORITHMS,ALGORITHMS,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT II,,,,NOT SOLD,,,,10000,,,,,T,HTML,,ALGOWILD,THOUSAND WORDS,ALGORITHMS,
,2023,Y,23FTKNOV,2023-11-07,1,1,84,84,No Horse,No Horse,,,2023-02-25,2023,0,CH,F,,W,,,KY,VIOLENCE,VIOLENCE,ALLHAPPYANDBRIGHT,ALLHAPPYANDBRIGHT,ALTERNATION,ALTERNATION,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR GRANTLEY ACRES,,,,OUT,,,,0,,,,,T,HTML,,ALLHAPPYANDBRIGHT,VIOLENCE,ALTERNATION,
,2023,Y,23FTKNOV,2023-11-07,1,1,85,85,No Horse,No Horse,,,2023-04-15,2023,0,B,F,,W,,,KY,BOLT D'ORO,BOLT D'ORO,AMERICAN SUGAR,AMERICAN SUGAR,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT I,,,,OUT,,,,0,,,,,T,HTML,,AMERICAN SUGAR,BOLT D'ORO,HARLAN'S HOLIDAY,
,2023,Y,23FTKNOV,2023-11-07,1,1,86,86,No Horse,No Horse,,,2023-03-21,2023,0,DKB,F,,W,,,KY,DIALED IN,DIALED IN,AMERICA'S BLOSSOM,AMERICA'S BLOSSOM,QUIET AMERICAN,QUIET AMERICAN,,,,0,,,1901-01-01,VINERY SALES AGENT I,,,,DOUBLE BRIDGE,,,,77000,,,,,T,HTML,,AMERICA'S BLOSSOM,DIALED IN,QUIET AMERICAN,
,2023,Y,23FTKNOV,2023-11-07,1,1,87,87,No Horse,No Horse,,,2023-03-16,2023,0,CH,F,,W,,,KY,MUNNINGS,MUNNINGS,APPLAUDING,APPLAUDING,CONGRATS,CONGRATS,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,GAVIN O CONNOR AGENT FOR JOHN STEWART,,,,200000,,,,,T,HTML,,APPLAUDING,MUNNINGS,CONGRATS,
,2023,Y,23FTKNOV,2023-11-07,1,1,88,88,No Horse,No Horse,,,2023-02-03,2023,0,DKB,F,,W,,,KY,HARD SPUN,HARD SPUN,ASSATEAGUE,ASSATEAGUE,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,ELITE AGENT,,,,OUT,,,,0,,,,,T,HTML,,ASSATEAGUE,HARD SPUN,STORMY ATLANTIC,
,2023,Y,23FTKNOV,2023-11-07,1,1,89,89,No Horse,No Horse,,,2023-03-29,2023,0,CH,C,,W,,,KY,VIOLENCE,VIOLENCE,A TASTE OF RED,A TASTE OF RED,STREET BOSS,STREET BOSS,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT V,,,,BIG BEAR BLOODSTOCK,,,,82000,,,,,T,HTML,,A TASTE OF RED,VIOLENCE,STREET BOSS,
,2023,Y,23FTKNOV,2023-11-07,1,1,90,90,No Horse,No Horse,,,2023-03-28,2023,0,B,F,,W,,,OH,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,ATLANTIC ZIP,ATLANTIC ZIP,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,DANIEL & PATRICIA YATES,,,,AMERICA'S THOROUGHBRED INV,,,,40000,,,,,T,HTML,,ATLANTIC ZIP,MAXIMUS MISCHIEF,STORMY ATLANTIC,
,2023,Y,23FTKNOV,2023-11-07,1,1,91,91,No Horse,No Horse,,,2023-02-25,2023,0,DKB,C,,W,,,PA,INDEPENDENCE HALL,INDEPENDENCE HALL,AT THE TRACK,AT THE TRACK,CONNECT,CONNECT,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLIII,,,,NOT SOLD,,,,27000,,,,,T,HTML,,AT THE TRACK,INDEPENDENCE HALL,CONNECT,
,2023,Y,23FTKNOV,2023-11-07,1,1,92,92,No Horse,No Horse,,,2023-02-24,2023,0,B,C,,W,,,KY,GOOD MAGIC,GOOD MAGIC,AUNTIE MARTHA,AUNTIE MARTHA,WAR PASS,WAR PASS,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT VI,,,,T C STABLES,,,,140000,,,,,T,HTML,,AUNTIE MARTHA,GOOD MAGIC,WAR PASS,
,2023,Y,23FTKNOV,2023-11-07,1,1,93,93,No Horse,No Horse,,,2023-02-18,2023,0,B,F,,W,,,NY,AUTHENTIC,AUTHENTIC,AUSPICIOUS,AUSPICIOUS,INDIAN CHARLIE,INDIAN CHARLIE,,,,0,,,1901-01-01,THE NEW HILL FARM AGENT,,,,ERLANDSON LLC,,,,100000,,,,,T,HTML,,AUSPICIOUS,AUTHENTIC,INDIAN CHARLIE,
,2023,Y,23FTKNOV,2023-11-07,1,1,94,94,No Horse,No Horse,,,2023-04-22,2023,0,DKB,C,,W,,,KY,OMAHA BEACH,OMAHA BEACH,AUTUMN WEDDING,AUTUMN WEDDING,RUNAWAY GROOM,RUNAWAY GROOM,,,,0,,,1901-01-01,EATON SALES AGENT,,,,RATHBRAN BLOODSTOCK,,,,125000,,,,,T,HTML,,AUTUMN WEDDING,OMAHA BEACH,RUNAWAY GROOM,
,2023,Y,23FTKNOV,2023-11-07,1,1,95,95,No Horse,No Horse,,,2023-03-14,2023,0,CH,F,,W,,,KY,GUN RUNNER,GUN RUNNER,BAFFLING,BAFFLING,GRAYDAR,GRAYDAR,,,,0,,,1901-01-01,ELITE AGENT,,,,QUINNS RIDE LLC,,,,410000,,,,,T,HTML,,BAFFLING,GUN RUNNER,GRAYDAR,
,2023,Y,23FTKNOV,2023-11-07,1,1,96,96,No Horse,No Horse,,,2023-01-29,2023,0,DKB,C,,W,,,KY,NOT THIS TIME,NOT THIS TIME,BEAUTY PARLOR,BEAUTY PARLOR,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,OUT,,,,0,,,,,T,HTML,,BEAUTY PARLOR,NOT THIS TIME,ELUSIVE QUALITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,97,97,No Horse,No Horse,,,2023-04-15,2023,0,B,C,,W,,,KY,NOT THIS TIME,NOT THIS TIME,BELIEVE IN CHARLIE,BELIEVE IN CHARLIE,INDIAN CHARLIE,INDIAN CHARLIE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXVI,,,,BROOKSTONE FARM,,,,240000,,,,,T,HTML,,BELIEVE IN CHARLIE,NOT THIS TIME,INDIAN CHARLIE,
,2023,Y,23FTKNOV,2023-11-07,1,1,98,98,No Horse,No Horse,,,2023-03-24,2023,0,B,C,,W,,,KY,ESSENTIAL QUALITY,ESSENTIAL QUALITY,BLOOMING,BLOOMING,GRAYDAR,GRAYDAR,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXII,,,,OUT,,,,0,,,,,T,HTML,,BLOOMING,ESSENTIAL QUALITY,GRAYDAR,
,2023,Y,23FTKNOV,2023-11-07,1,1,99,99,No Horse,No Horse,,,2023-03-13,2023,0,B,C,,W,,,FL,ESSENTIAL QUALITY,ESSENTIAL QUALITY,BRIDLEWOOD CAT,BRIDLEWOOD CAT,STREET SENSE,STREET SENSE,,,,0,,,1901-01-01,DENALI STUD AGENT FOR BRIDLEWOOD FARM,,,,OUT,,,,0,,,,,T,HTML,,BRIDLEWOOD CAT,ESSENTIAL QUALITY,STREET SENSE,
,2023,Y,23FTKNOV,2023-11-07,1,1,100,100,No Horse,No Horse,,,2023-02-12,2023,0,GRR,F,,W,,,KY,TACITUS,TACITUS,BURBAN,BURBAN,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,VINERY SALES AGENT III,,,,OUT,,,,0,,,,,T,HTML,,BURBAN,TACITUS,SPEIGHTSTOWN,
,2023,Y,23FTKNOV,2023-11-07,1,1,101,101,No Horse,No Horse,,,2023-02-05,2023,0,CH,C,,W,,,KY,RAGING BULL (FR),RAGING BULL (FR),CAJOON,CAJOON,FROSTED,FROSTED,,,,0,,,1901-01-01,EATON SALES AGENT,,,,IMDAD KAHN,,,,40000,,,,,T,HTML,,CAJOON,RAGING BULL (FR),FROSTED,
,2023,Y,23FTKNOV,2023-11-07,1,1,102,102,No Horse,No Horse,,,2023-02-13,2023,0,DKB,F,,W,,,KY,QUALITY ROAD,QUALITY ROAD,CAKE BABY,CAKE BABY,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT IV,,,,HOLLY HILLS FARM,,,,290000,,,,,T,HTML,,CAKE BABY,QUALITY ROAD,STORMY ATLANTIC,
,2023,Y,23FTKNOV,2023-11-07,1,1,104,104,No Horse,No Horse,,,2023-02-10,2023,0,DKB,C,,W,,,IN,TACITUS,TACITUS,CARAGH QUEEN,CARAGH QUEEN,HARD SPUN,HARD SPUN,,,,0,,,1901-01-01,SPARKS VIEW FARM LLC,,,,KNOT NORMAL,,,,22000,,,,,T,HTML,,CARAGH QUEEN,TACITUS,HARD SPUN,
,2023,Y,23FTKNOV,2023-11-07,1,1,105,105,No Horse,No Horse,,,2023-03-09,2023,0,B,C,,W,,,KY,CONSTITUTION,CONSTITUTION,CASHMERE,CASHMERE,COWBOY CAL,COWBOY CAL,,,,0,,,1901-01-01,WARRENDALE SALES AGENT II,,,,JOSEPH DIRICO,,,,275000,,,,,T,HTML,,CASHMERE,CONSTITUTION,COWBOY CAL,
,2023,Y,23FTKNOV,2023-11-07,1,1,106,106,No Horse,No Horse,,,2023-03-02,2023,0,CH,F,,W,,,KY,NOT THIS TIME,NOT THIS TIME,CHARGE IT PLEASE,CHARGE IT PLEASE,WILL TAKE CHARGE,WILL TAKE CHARGE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XVIII,,,,WEST BLOODSTOCK AGENT FOR REPOLE STABLE,,,,200000,,,,,T,HTML,,CHARGE IT PLEASE,NOT THIS TIME,WILL TAKE CHARGE,
,2023,Y,23FTKNOV,2023-11-07,1,1,107,107,No Horse,No Horse,,,2023-02-23,2023,0,B,C,,W,,,KY,UNCLE MO,UNCLE MO,CHATTERTOWN,CHATTERTOWN,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT VII,,,,LATINOS IMAS,,,,200000,,,,,T,HTML,,CHATTERTOWN,UNCLE MO,SPEIGHTSTOWN,
,2023,Y,23FTKNOV,2023-11-07,1,1,108,108,No Horse,No Horse,,,2023-01-28,2023,0,B,C,,W,,,KY,BOLT D'ORO,BOLT D'ORO,CHELSEA BALLAD,CHELSEA BALLAD,STREET CRY (IRE),STREET CRY (IRE),,,,0,,,1901-01-01,SPARKS VIEW FARM LLC,,,,FIRST FINDS,,,,35000,,,,,T,HTML,,CHELSEA BALLAD,BOLT D'ORO,STREET CRY (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,109,109,No Horse,No Horse,,,2023-02-06,2023,0,DKB,F,,W,,,KY,GUN RUNNER,GUN RUNNER,CLASSOFSIXTYTHREE,CLASSOFSIXTYTHREE,INCLUDE,INCLUDE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XVIII,,,,SHADWELL FARM,,,,400000,,https://youtu.be/ra7iswZ2wPo,,,T,HTML,,CLASSOFSIXTYTHREE,GUN RUNNER,INCLUDE,
,2023,Y,23FTKNOV,2023-11-07,1,1,110,110,No Horse,No Horse,,,2023-03-10,2023,0,B,C,,W,,,KY,MCKINZIE,MCKINZIE,COUNT ON CAROLINE,COUNT ON CAROLINE,SKY MESA,SKY MESA,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT I,,,,NOT SOLD,,,,80000,,,,,T,HTML,,COUNT ON CAROLINE,MCKINZIE,SKY MESA,
,2023,Y,23FTKNOV,2023-11-07,1,1,111,111,No Horse,No Horse,,,2023-02-19,2023,0,CH,F,,W,,,KY,AUTHENTIC,AUTHENTIC,CROWN AND SUGAR,CROWN AND SUGAR,CROWN OF THORNS,CROWN OF THORNS,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXV,,,,NOT SOLD,,,,180000,,,,,T,HTML,,CROWN AND SUGAR,AUTHENTIC,CROWN OF THORNS,
,2023,Y,23FTKNOV,2023-11-07,1,1,112,112,No Horse,No Horse,,,2023-05-08,2023,0,GRR,C,,W,,,KY,MORE THAN READY,MORE THAN READY,CYCLE (GB),CYCLE (GB),DANSILI (GB),DANSILI (GB),,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT II,,,,NOT SOLD,,,,72000,,,,,T,HTML,,CYCLE (GB),MORE THAN READY,DANSILI (GB),
,2023,Y,23FTKNOV,2023-11-07,1,1,113,113,No Horse,No Horse,,,2023-02-12,2023,0,CH,C,,W,,,KY,THOUSAND WORDS,THOUSAND WORDS,DADDY'S DREAMGIRL,DADDY'S DREAMGIRL,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,ELISE W. KENDALL AGENT,,,,NOT SOLD,,,,27000,,,,,T,HTML,,DADDY'S DREAMGIRL,THOUSAND WORDS,SCAT DADDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,114,114,No Horse,No Horse,,,2023-02-26,2023,0,GRR,C,,W,,,NY,CARAVAGGIO,CARAVAGGIO,DAKOTA KID,DAKOTA KID,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,THE NEW HILL FARM AGENT,,,,OUT,,,,0,,,,,T,HTML,,DAKOTA KID,CARAVAGGIO,LEMON DROP KID,
,2023,Y,23FTKNOV,2023-11-07,1,1,115,115,No Horse,No Horse,,,2023-01-21,2023,0,DKB,C,,W,,,NY,GAME WINNER,GAME WINNER,D'FASHION,D'FASHION,D'WILDCAT,D'WILDCAT,,,,0,,,1901-01-01,STUART MORRIS AGENT FOR WALDORF FARM,,,,BIG BEAR BLOODSTOCK,,,,180000,,,,,T,HTML,,D'FASHION,GAME WINNER,D'WILDCAT,
,2023,Y,23FTKNOV,2023-11-07,1,1,116,116,No Horse,No Horse,,,2023-01-21,2023,0,GRR,C,,W,,,KY,ESSENTIAL QUALITY,ESSENTIAL QUALITY,DOUBLE JACKPOT,DOUBLE JACKPOT,BROKEN VOW,BROKEN VOW,,,,0,,,1901-01-01,CARA BLOODSTOCK (BERNARD MCCORMACK) AGENT I,,,,RDO/MRJ BLOODSTOCK,,,,230000,,,,,T,HTML,,DOUBLE JACKPOT,ESSENTIAL QUALITY,BROKEN VOW,
,2023,Y,23FTKNOV,2023-11-07,1,1,117,117,No Horse,No Horse,,,2023-04-11,2023,0,DKB,F,,W,,,NY,YAUPON,YAUPON,DRAFT,DRAFT,DIALED IN,DIALED IN,,,,0,,,1901-01-01,STUART MORRIS AGENT FOR WALDORF FARM,,,,TIMOTHY WICKES,,,,115000,,,,,T,HTML,,DRAFT,YAUPON,DIALED IN,
,2023,Y,23FTKNOV,2023-11-07,1,1,118,118,No Horse,No Horse,,,2023-02-20,2023,0,B,C,,W,,,TX,YAUPON,YAUPON,EARTH'S MOON,EARTH'S MOON,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR ERIC & RANDI MOREAU-SIPIERE,,,,OUT,,,,0,,,,,T,HTML,,EARTH'S MOON,YAUPON,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,119,119,No Horse,No Horse,,,2023-02-01,2023,0,B,F,,W,,,KY,CHARLATAN,CHARLATAN,ENCHANTING LADY,ENCHANTING LADY,TALE OF THE CAT,TALE OF THE CAT,,,,0,,,1901-01-01,DENALI STUD AGENT II,,,,WHS STABLES LLC,,,,310000,,,,,T,HTML,,ENCHANTING LADY,CHARLATAN,TALE OF THE CAT,
,2023,Y,23FTKNOV,2023-11-07,1,1,120,120,No Horse,No Horse,,,2023-01-11,2023,0,B,C,,W,,,KY,JUSTIFY,JUSTIFY,ENVIED,ENVIED,AMERICAN PHAROAH,AMERICAN PHAROAH,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR HNR NOTHHAFT HORSERACING LLC,,,,NOT SOLD,,,,145000,,,,,T,HTML,,ENVIED,JUSTIFY,AMERICAN PHAROAH,
,2023,Y,23FTKNOV,2023-11-07,1,1,121,121,No Horse,No Horse,,,2023-02-27,2023,0,B,C,,W,,,KY,KNICKS GO,KNICKS GO,FAIRWAY ROAD,FAIRWAY ROAD,CUVEE,CUVEE,,,,0,,,1901-01-01,THE NEW HILL FARM,,,,CSWV,,,,150000,,,,,T,HTML,,FAIRWAY ROAD,KNICKS GO,CUVEE,
,2023,Y,23FTKNOV,2023-11-07,1,1,122,122,No Horse,No Horse,,,2023-04-05,2023,0,B,F,,W,,,KY,CORE BELIEFS,CORE BELIEFS,FANTASTIC SCORE,FANTASTIC SCORE,EVEN THE SCORE,EVEN THE SCORE,,,,0,,,1901-01-01,FORBUSH FARM,,,,OUT,,,,0,,,,,T,HTML,,FANTASTIC SCORE,CORE BELIEFS,EVEN THE SCORE,
,2023,Y,23FTKNOV,2023-11-07,1,1,123,123,No Horse,No Horse,,,2023-05-09,2023,0,CH,F,,W,,,KY,DAREDEVIL,DAREDEVIL,FOREVER VOW,FOREVER VOW,BROKEN VOW,BROKEN VOW,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT,,,,OUT,,,,0,,,,,T,HTML,,FOREVER VOW,DAREDEVIL,BROKEN VOW,
,2023,Y,23FTKNOV,2023-11-07,1,1,124,124,No Horse,No Horse,,,2023-02-05,2023,0,B,C,,W,,,KY,UNCLE MO,UNCLE MO,GAELIC TALES,GAELIC TALES,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,EATON SALES AGENT,,,,LATINO IMAS,,,,225000,,,,,T,HTML,,GAELIC TALES,UNCLE MO,GIANT'S CAUSEWAY,
,2023,Y,23FTKNOV,2023-11-07,1,1,125,125,No Horse,No Horse,,,2023-03-28,2023,0,B,C,,W,,,KY,MITOLE,MITOLE,GIBBY,GIBBY,TIZWAY,TIZWAY,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT II,,,,OUT,,,,0,,,,,T,HTML,,GIBBY,MITOLE,TIZWAY,
