SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2022,M,22KEEJAN,1,1,2022-01-10,249,249,Off the Street,Off the Street,,,2010-05-24,14,B,M,,B,,,,Street Boss,Street Boss,Out of Sync,Out of Sync,,,,,,0,,Mendelssohn,2021-05-25,"Ballysax Bloodstock, Agent V ",,,,"R.N.A. (70,000)",,,,70000.0,,,,,T,2010,0.0,pregnant,Out of Sync,Street Boss,
2022,M,22KEEJAN,1,1,2022-01-10,250,250,Line of Scrimmage,Line of Scrimmage,,,2021-04-29,3,DB/BR,C,,Y,,,,Audible,Audible,Oh Boo Hoo,Oh Boo Hoo,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XLVI ",,,,Big Bear Bloodstock,,,,160000.0,,,,,T,2021,0.0,,Oh Boo Hoo,Audible,
2022,M,22KEEJAN,1,1,2022-01-10,251,251,Bella Cruella,Bella Cruella,,,2021-03-26,3,GR/RO,F,,Y,,,,Astern (AUS),Astern (AUS),Oh So Bella,Oh So Bella,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent L ",,,,Bella Mia Stable,,,,25000.0,,,,,T,2021,0.0,,Oh So Bella,Astern (AUS),
2022,M,22KEEJAN,1,1,2022-01-10,252,252,Oh Wise One,Oh Wise One,,,2011-04-02,13,GR/RO,M,,B,,,,Dunkirk,Dunkirk,Wise Ending,Wise Ending,,,,,,0,,Malibu Moon,2021-05-16,"4M Ranch, Agent IV ",,,,Baccari Bloodstock,,,,40000.0,,,,,T,2011,0.0,pregnant,Wise Ending,Dunkirk,
2022,M,22KEEJAN,1,1,2022-01-10,253,253,One Liz,One Liz,,,2011-05-25,13,GR/RO,M,,B,,,,Kitalpha,Kitalpha,Elle Belle,Elle Belle,,,,,,0,,Street Boss,2021-04-23,"Vinery Sales, Agent XXVIII ",,,,"R.N.A. (25,000)",,,,25000.0,,,,,T,2011,0.0,pregnant,Elle Belle,Kitalpha,
2022,M,22KEEJAN,1,1,2022-01-10,254,254,Onna Bugeisha,Onna Bugeisha,,,2010-05-04,14,CH,M,,B,,,,First Samurai,First Samurai,Soiree Russe,Soiree Russe,,,,,,0,,Tiz the Law,2021-03-18,"Baldwin Bloodstock, Agent V ",,,,Out,,,,0.0,,,,,T,2010,0.0,pregnant,Soiree Russe,First Samurai,
2022,M,22KEEJAN,1,1,2022-01-10,255,255,Oops Times Two,Oops Times Two,,,2012-04-20,12,CH,M,,B,,,,Badge of Silver,Badge of Silver,Halo Humor,Halo Humor,,,,,,0,,Gormley,2021-05-09,"Vinery Sales, Agent XXIV ",,,,Stripes Stable LLC for Javier Said,,,,30000.0,,,,,T,2012,0.0,pregnant,Halo Humor,Badge of Silver,
2022,M,22KEEJAN,1,1,2022-01-10,256,256,Orrery,Orrery,,,2014-02-10,11,B,M,,B,,,,Smart Strike,Smart Strike,It's Midnight,It's Midnight,,,,,,0,,More Than Ready,2021-05-04,"Taylor Made Sales Agency, Agent for JSM Equine LLC ",,,,"Bradley T'Brds., Agt. for Mary Ann Charlston LLC",,,,55000.0,,,,,T,2014,0.0,pregnant,It's Midnight,Smart Strike,
2022,M,22KEEJAN,1,1,2022-01-10,257,257,Beach Gold,Beach Gold,,,2021-04-06,3,B,C,,Y,,,,Omaha Beach,Omaha Beach,Orrery,Orrery,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for JSM Equine LLC ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Orrery,Omaha Beach,
2022,M,22KEEJAN,1,1,2022-01-10,258,258,Macho Girl,Macho Girl,,,2021-04-13,3,B    ,F,,Y,,,,Mucho Macho Man,Mucho Macho Man,Osheen,Osheen,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXIII ",,,,Arga Racing Stable,,,,10000.0,,,,,T,2021,0.0,,Osheen,Mucho Macho Man,
2022,M,22KEEJAN,1,1,2022-01-10,259,259,Three Sevens,Three Sevens,,,2021-03-17,3,DB/BR,C,,Y,,,,Breaking Lucky,Breaking Lucky,Our Sammi,Our Sammi,,,,,,0,,,1901-01-01,"4M Ranch, Agent III ",,,,"R.N.A. (27,000)",,,,27000.0,,,,,T,2021,0.0,,Our Sammi,Breaking Lucky,
2022,M,22KEEJAN,1,1,2022-01-10,260,260,Pretty Gar,Pretty Gar,,,2021-04-14,3,CH   ,F,,Y,,,,Catalina Cruiser,Catalina Cruiser,Out of Danger,Out of Danger,,,,,,0,,,1901-01-01,"Sequel New York, Agent ",,,,Pick View,,,,75000.0,,,,,T,2021,0.0,,Out of Danger,Catalina Cruiser,
2022,M,22KEEJAN,1,1,2022-01-10,261,261,Outrageously,Outrageously,,,2021-03-29,3,B,F,,Y,,,,Practical Joke,Practical Joke,Outrageous Miss,Outrageous Miss,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,"R.N.A. (65,000)",,,,65000.0,,,,,T,2021,0.0,,Outrageous Miss,Practical Joke,
2022,M,22KEEJAN,1,1,2022-01-10,262,262,Vino Bianco,Vino Bianco,,,2021-03-18,3,B,C,,Y,,,,Vino Rosso,Vino Rosso,Painted Woman,Painted Woman,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent L ",,,,Richard L. Davis,,,,40000.0,,,,,T,2021,0.0,,Painted Woman,Vino Rosso,
2022,M,22KEEJAN,1,1,2022-01-10,263,263,Patsy's Holiday,Patsy's Holiday,,,2011-01-30,14,DB/BR,M,,B,,,,Harlan's Holiday,Harlan's Holiday,Miss Patsy,Miss Patsy,,,,,,0,,Vino Rosso,2021-06-04,"Vinery Sales, Agent for Spendthrift Farm LLC ",,,,Michael Trombetta,,,,15000.0,,,,,T,2011,0.0,pregnant,Miss Patsy,Harlan's Holiday,
2022,M,22KEEJAN,1,1,2022-01-10,264,264,Paynterbynumbers,Paynterbynumbers,,,2016-04-10,8,B,M,,BRP,,,,Paynter,Paynter,Ruth and Neva,Ruth and Neva,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,Narvick International,,,,35000.0,,,,,T,2016,0.0,,Ruth and Neva,Paynter,
2022,M,22KEEJAN,1,1,2022-01-10,265,265,Pi Bella,Pi Bella,,,2007-05-15,17,CH,M,,B,,,,Pioneering,Pioneering,Isbell Ambiel,Isbell Ambiel,,,,,,0,,Shancelot,2021-05-08,"Buck Pond Farm (Douglas S. Arnold), Agent I ",,,,"O. V. """,,,,10000.0,,,,,T,2007,0.0,pregnant,Isbell Ambiel,Pioneering,
2022,M,22KEEJAN,1,1,2022-01-10,266,266,Early Munny,Early Munny,,,2021-04-13,3,CH,C,,Y,,,,Munnings,Munnings,Pi Bella,Pi Bella,,,,,,0,,,1901-01-01,"Buck Pond Farm (Douglas S. Arnold), Agent I ",,,,R. L. Glosson,,,,60000.0,,,,,T,2021,0.0,,Pi Bella,Munnings,
2022,M,22KEEJAN,1,1,2022-01-10,267,267,Judgement,Judgement,,,2021-02-08,4,DB/BR,F,,Y,,,,Not This Time,Not This Time,Pica Slew,Pica Slew,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent II ",,,,Freya Bloodstock,,,,70000.0,,,,,T,2021,0.0,,Pica Slew,Not This Time,
2022,M,22KEEJAN,1,1,2022-01-10,268,268,Akdeniz,Akdeniz,,,2021-04-18,3,B    ,C,,Y,,,,Enticed,Enticed,Pledge Mom,Pledge Mom,,,,,,0,,,1901-01-01,"Vinery Sales, Agent VIII ",,,,Pick View,,,,20000.0,,,,,T,2021,0.0,,Pledge Mom,Enticed,
2022,M,22KEEJAN,1,1,2022-01-10,269,269,Audiobook,Audiobook,,,2021-03-01,3,B,F,,Y,,,,Audible,Audible,Pooh Corner,Pooh Corner,,,,,,0,,,1901-01-01,"Nicky Drion Thoroughbreds, Agent V ",,,,Zingers,,,,95000.0,,,,,T,2021,0.0,,Pooh Corner,Audible,
2022,M,22KEEJAN,1,1,2022-01-10,270,270,Popstar,Popstar,,,2013-05-03,11,B,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Catstar,Catstar,,,,,,0,,Instagrand,2021-03-09,"Bedouin Bloodstock, Agent IV ",,,,"Chad Schumer, Agent",,,,37000.0,,,,,T,2013,0.0,pregnant,Catstar,Medaglia d'Oro,
2022,M,22KEEJAN,1,1,2022-01-10,271,271,Portal Creek,Portal Creek,,,2016-03-03,8,DB/BR,M,,BRP,,,,Shanghai Bobby,Shanghai Bobby,Silent Stream,Silent Stream,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Titletown Racing Stables,,,,95000.0,,,,,T,2016,0.0,,Silent Stream,Shanghai Bobby,
2022,M,22KEEJAN,1,1,2022-01-10,272,272,Lady of Power,Lady of Power,,,2021-04-11,3,B    ,F,,Y,,,,Hard Spun,Hard Spun,Power of Snunner,Power of Snunner,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XVII ",,,,Meah/Lloyd Bldstk.  Agt. for Craig & Lorie Griffin,,,,80000.0,,,,,T,2021,0.0,,Power of Snunner,Hard Spun,
2022,M,22KEEJAN,1,1,2022-01-10,273,273,Pretty Extravagant,Pretty Extravagant,,,2008-03-20,16,DB/BR,M,,B,,,,With Distinction,With Distinction,Dancing Dawn,Dancing Dawn,,,,,,0,,Cairo Prince,2021-05-10,"Taylor Made Sales Agency, Agent VII ",,,,Chris Nolan,,,,100000.0,,,,,T,2008,0.0,pregnant,Dancing Dawn,With Distinction,
2022,M,22KEEJAN,1,1,2022-01-10,274,274,Pretty Fancy,Pretty Fancy,,,2011-02-16,14,B,M,,B,,,,Lemon Drop Kid,Lemon Drop Kid,Deal of the Decade,Deal of the Decade,,,,,,0,,Astern (AUS),2021-05-15,"St George Sales, Agent VI ",,,,K S A Farm,,,,12000.0,,,,,T,2011,0.0,pregnant,Deal of the Decade,Lemon Drop Kid,
2022,M,22KEEJAN,1,1,2022-01-10,275,275,Lord I Wonder,Lord I Wonder,,,2021-02-13,4,B,F,,Y,,,,Twirling Candy,Twirling Candy,Previous,Previous,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XXI ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Previous,Twirling Candy,
2022,M,22KEEJAN,1,1,2022-01-10,276,276,Princesse Lele,Princesse Lele,,,2020-02-22,4,B,F,,BRP,,,,Quality Road,Quality Road,Carina Mia,Carina Mia,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Three Chimneys Farm,,,,750000.0,,,,,T,2020,0.0,,Carina Mia,Quality Road,
2022,M,22KEEJAN,1,1,2022-01-10,277,277,Profound Moment,Profound Moment,,,2013-03-08,11,CH,M,,B,,,,Haynesfield,Haynesfield,Moment of Honour,Moment of Honour,,,,,,0,,More Than Ready,2021-05-25,"Buckland Sales (Zach Madden), Agent XVII ",,,,Out,,,,0.0,,,,,T,2013,0.0,pregnant,Moment of Honour,Haynesfield,
2022,M,22KEEJAN,1,1,2022-01-10,278,278,Profound Impact,Profound Impact,,,2021-05-01,3,CH,F,,Y,,,,Kantharos,Kantharos,Profound Moment,Profound Moment,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XVII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Profound Moment,Kantharos,
2022,M,22KEEJAN,1,1,2022-01-10,279,279,Pure Fashion (GB),Pure Fashion (GB),,,2018-04-30,6,GR/RO,F,,BRP,,,,Frosted,Frosted,Precious Stone (IRE),Precious Stone (IRE),,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,Happy Horse Stable,,,,27000.0,,,,,T,2018,0.0,,Precious Stone (IRE),Frosted,
2022,M,22KEEJAN,1,1,2022-01-10,280,280,Pure Value,Pure Value,,,2008-04-19,16,GR/RO,M,,B,,,,Value Plus,Value Plus,Melancholy,Melancholy,,,,,,0,,Global Campaign,2021-03-14,"Taylor Made Sales Agency, Agent LXIV ",,,,James F Connor,,,,10000.0,,,,,T,2008,0.0,pregnant,Melancholy,Value Plus,
2022,M,22KEEJAN,1,1,2022-01-10,281,281,M Z M Goose,M Z M Goose,,,2021-03-06,3,B,C,,Y,,,,Paynter,Paynter,Pyrite Marci,Pyrite Marci,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,"R.N.A. (29,000)",,,,29000.0,,,,,T,2021,0.0,,Pyrite Marci,Paynter,
2022,M,22KEEJAN,1,1,2022-01-10,282,282,Quality to Excel,Quality to Excel,,,2016-03-08,8,B,M,,B,,,,Union Rags,Union Rags,High Quality,High Quality,,,,,,0,,Maximum Security,2021-03-11,"Ballysax Bloodstock, Agent for Forever Spring Farm LLC ",,,,Kevin Applegate,,,,12000.0,,,,,T,2016,0.0,pregnant,High Quality,Union Rags,
2022,M,22KEEJAN,1,1,2022-01-10,283,283,Vexing,Vexing,,,2021-01-30,4,CH,F,,Y,,,,Goldencents,Goldencents,Quality to Excel,Quality to Excel,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent for Forever Spring Farm LLC ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Quality to Excel,Goldencents,
2022,M,22KEEJAN,1,1,2022-01-10,284,284,Queen of Shades,Queen of Shades,,,2017-01-18,8,B,M,,BRP,,,,Midshipman,Midshipman,Last Standing,Last Standing,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,Out,,,,0.0,,,,,T,2017,0.0,,Last Standing,Midshipman,
2022,M,22KEEJAN,1,1,2022-01-10,285,285,Baby Diana,Baby Diana,,,2020-02-18,5,GR/RO,F,,BRP,,,,Creative Cause,Creative Cause,Raasikha,Raasikha,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Raasikha,Creative Cause,
2022,M,22KEEJAN,1,1,2022-01-10,286,286,Radiant Beauty,Radiant Beauty,,,2015-02-13,10,CH,M,,B,,,,Orb,Orb,Sheer Beauty,Sheer Beauty,,,,,,0,,Hard Spun,2021-03-27,"Taylor Made Sales Agency, Agent XX ",,,,Summers Thomas for Rhapsody Farm,,,,40000.0,,,,,T,2015,0.0,pregnant,Sheer Beauty,Orb,
2022,M,22KEEJAN,1,1,2022-01-10,287,287,Generale,Generale,,,2021-05-11,3,CH   ,C,,Y,,,,Army Mule,Army Mule,Raging Atlantic,Raging Atlantic,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Norevale Farm,,,,40000.0,,,,,T,2021,0.0,,Raging Atlantic,Army Mule,
2022,M,22KEEJAN,1,1,2022-01-10,288,288,R Angel Katelyn,R Angel Katelyn,,,2014-02-11,11,DB/BR,M,,B,,,,High Cotton,High Cotton,Send for an Angel,Send for an Angel,,,,,,0,,Improbable,2021-03-14,"Vinery Sales, Agent XXXVIII ",,,,DC Goff,,,,240000.0,,,,,T,2014,0.0,pregnant,Send for an Angel,High Cotton,
2022,M,22KEEJAN,1,1,2022-01-10,289,289,Rapid Water,Rapid Water,,,2018-05-11,6,GR/RO,F,,BRP,,,,Liam's Map,Liam's Map,Part the Seas,Part the Seas,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent IX ",,,,Cigar Republic Racing,,,,32000.0,,,,,T,2018,0.0,,Part the Seas,Liam's Map,
2022,M,22KEEJAN,1,1,2022-01-10,290,290,Raving About You,Raving About You,,,2013-02-03,12,B,M,,B,,,,Arch,Arch,She's Indy Money,She's Indy Money,,,,,,0,,Maclean's Music,2021-03-25,"Checkmate Thoroughbreds LLC (Adrian Gonzalez), Agent ",,,,Hunter Valley Farm,,,,60000.0,,,,,T,2013,0.0,pregnant,She's Indy Money,Arch,
2022,M,22KEEJAN,1,1,2022-01-10,291,291,Doyouhearme,Doyouhearme,,,2021-04-19,3,CH,C,,Y,,,,Audible,Audible,Rayella,Rayella,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXVI ",,,,Gina Fennell,,,,50000.0,,,,,T,2021,0.0,,Rayella,Audible,
2022,M,22KEEJAN,1,1,2022-01-10,292,292,Retaliation,Retaliation,,,2021-03-10,3,GR/RO,C,,Y,,,,Liam's Map,Liam's Map,Readyforhercloseup,Readyforhercloseup,,,,,,0,,,1901-01-01,"Baldwin Bloodstock, Agent XII ",,,,Gregg Moore/ Michelle Redding / Margie Webb,,,,62000.0,,,,,T,2021,0.0,,Readyforhercloseup,Liam's Map,
2022,M,22KEEJAN,1,1,2022-01-10,293,293,Readyforhercloseup,Readyforhercloseup,,,2009-04-26,15,DB/BR,M,,B,,,,Smart Strike,Smart Strike,Committed Actress,Committed Actress,,,,,,0,,Mendelssohn,2021-04-27,"Baldwin Bloodstock, Agent XII ",,,,"R.N.A. (22,000)",,,,22000.0,,,,,T,2009,0.0,pregnant,Committed Actress,Smart Strike,
2022,M,22KEEJAN,1,1,2022-01-10,294,294,Crash the Gate,Crash the Gate,,,2021-03-09,3,CH   ,C,,Y,,,,Constitution,Constitution,Ready Ready Ready,Ready Ready Ready,,,,,,0,,,1901-01-01,"Vinery Sales, Agent V ",,,,R. L. Glosson,,,,95000.0,,,,,T,2021,0.0,,Ready Ready Ready,Constitution,
2022,M,22KEEJAN,1,1,2022-01-10,295,295,Redshirt,Redshirt,,,2012-04-19,12,B,M,,B,,,,Distorted Humor,Distorted Humor,Perceive,Perceive,,,,,,0,,Ghostzapper,2021-03-13,"Hill 'n' Dale Sales Agency, Agent ",,,,Pavel Matejka,,,,25000.0,,,,,T,2012,0.0,pregnant,Perceive,Distorted Humor,
2022,M,22KEEJAN,1,1,2022-01-10,296,296,Sehar,Sehar,,,2021-02-13,4,DB/BR,C,,Y,,,,Ghostzapper,Ghostzapper,Redshirt,Redshirt,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Sand Hill Bloodstock,,,,150000.0,,,,,T,2021,0.0,,Redshirt,Ghostzapper,
2022,M,22KEEJAN,1,1,2022-01-10,297,297,Regal Retort,Regal Retort,,,2016-05-08,8,B,M,,BP,,,,Jimmy Creed,Jimmy Creed,Royal Sweetpea,Royal Sweetpea,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Out,,,,0.0,,,,,T,2016,0.0,,Royal Sweetpea,Jimmy Creed,
2022,M,22KEEJAN,1,1,2022-01-10,298,298,Remedy,Remedy,,,2015-03-02,9,CH,M,,B,,,,Creative Cause,Creative Cause,Daisy Mason,Daisy Mason,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XI ",,,,Three Chimneys Farm & Whisper Hill Farm ,,,,470000.0,,,,,T,2015,0.0,not mated,Daisy Mason,Creative Cause,
2022,M,22KEEJAN,1,1,2022-01-10,299,299,Remembrance,Remembrance,,,2018-02-04,7,B,F,,BRP,,,,Street Sense,Street Sense,Battle Girl,Battle Girl,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Battle Girl,Street Sense,
2022,M,22KEEJAN,1,1,2022-01-10,300,300,Bessie's Girl,Bessie's Girl,,,2021-04-22,3,CH   ,F,,Y,,,,Classic Empire,Classic Empire,Rey Lake,Rey Lake,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,"R.N.A. (37,000)",,,,37000.0,,,,,T,2021,0.0,,Rey Lake,Classic Empire,
2022,M,22KEEJAN,1,1,2022-01-10,301,301,Not a Dime Back,Not a Dime Back,,,2021-03-01,3,B,C,,Y,,,,Audible,Audible,Rhythm of Grace,Rhythm of Grace,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent I ",,,,Stonehaven Steadings,,,,135000.0,,,,,T,2021,0.0,,Rhythm of Grace,Audible,
2022,M,22KEEJAN,1,1,2022-01-10,302,302,Richmond Spider,Richmond Spider,,,2014-03-16,10,CH,M,,B,,,,Union Rags,Union Rags,Silky Omega,Silky Omega,,,,,,0,,Congrats,2021-03-26,"Buckland Sales (Zach Madden), Agent VII ",,,,Out,,,,0.0,,,,,T,2014,0.0,pregnant,Silky Omega,Union Rags,
2022,M,22KEEJAN,1,1,2022-01-10,303,303,Here's the Spider,Here's the Spider,,,2021-02-07,4,CH,F,,Y,,,,Tapiture,Tapiture,Richmond Spider,Richmond Spider,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent VII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Richmond Spider,Tapiture,
2022,M,22KEEJAN,1,1,2022-01-10,304,304,Speedreader,Speedreader,,,2021-04-22,3,CH   ,C,,Y,,,,Audible,Audible,Ridingwiththedevil,Ridingwiththedevil,,,,,,0,,,1901-01-01,War Horse Place LLC ,,,,Kinsman Farm,,,,85000.0,,,,,T,2021,0.0,,Ridingwiththedevil,Audible,
2022,M,22KEEJAN,1,1,2022-01-10,305,305,Rilla,Rilla,,,2013-03-05,11,CH,M,,B,,,,Drosselmeyer,Drosselmeyer,Humble Song,Humble Song,,,,,,0,,Mitole,2021-05-20,"Vinery Sales, Agent XXXVII ",,,,Barry James Doud,,,,19000.0,,,,,T,2013,0.0,pregnant,Humble Song,Drosselmeyer,
2022,M,22KEEJAN,1,1,2022-01-10,306,306,Robin Sparkles,Robin Sparkles,,,2017-05-07,7,B,M,,BRP,,,,Elusive Quality,Elusive Quality,My Sparky,My Sparky,,,,,,0,,,1901-01-01,"Denali Stud, Agent XXI ",,,,Out,,,,0.0,,,,,T,2017,0.0,,My Sparky,Elusive Quality,
2022,M,22KEEJAN,1,1,2022-01-10,307,307,Royally Cool,Royally Cool,,,2016-03-11,8,DB/BR,M,,B,,,,Majesticperfection,Majesticperfection,Lantana,Lantana,,,,,,0,,Omaha Beach,2021-02-22,"4M Ranch, Agent IV ",,,,Tim Hamlin,,,,4500.0,,,,,T,2016,0.0,pregnant,Lantana,Majesticperfection,
2022,M,22KEEJAN,1,1,2022-01-10,308,308,R True Talent,R True Talent,,,2015-03-25,9,B,M,,B,,,,Yes It's True,Yes It's True,Slamsational,Slamsational,,,,,,0,,Maclean's Music,2021-02-26,"Vinery Sales, Agent XXXVIII ",,,,Out,,,,0.0,,,,,T,2015,0.0,pregnant,Slamsational,Yes It's True,
2022,M,22KEEJAN,1,1,2022-01-10,309,309,Sacred Peace (FR),Sacred Peace (FR),,,2016-03-09,8,B,M,,BP,,,,Siyouni (FR),Siyouni (FR),Roxelana (FR),Roxelana (FR),,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XXIII ",,,,"R.N.A. (27,000)",,,,27000.0,,,,,T,2016,0.0,,Roxelana (FR),Siyouni (FR),
2022,M,22KEEJAN,1,1,2022-01-10,310,310,Lady Jerez,Lady Jerez,,,2020-03-27,4,DB/BR,F,,BRP,,,,Candy Ride (ARG),Candy Ride (ARG),Saifaana,Saifaana,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Saifaana,Candy Ride (ARG),
2022,M,22KEEJAN,1,1,2022-01-10,311,311,Saifaana,Saifaana,,,2012-01-23,13,B,M,,B,,,,Street Cry (IRE),Street Cry (IRE),Ridaa,Ridaa,,,,,,0,,Kitten's Joy,2021-06-11,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2012,0.0,pregnant,Ridaa,Street Cry (IRE),
2022,M,22KEEJAN,1,1,2022-01-10,312,312,Sailonsilvergirl,Sailonsilvergirl,,,2017-04-18,7,GR/RO,M,,B,,,,Mizzen Mast,Mizzen Mast,Reggae Queen,Reggae Queen,,,,,,0,,More Than Ready,2021-04-06,"Hartwell Farm, Agent I ",,,,"Rhapsody Farm, LLC",,,,50000.0,,,,,T,2017,0.0,pregnant,Reggae Queen,Mizzen Mast,
2022,M,22KEEJAN,1,1,2022-01-10,313,313,Salted Carmel,Salted Carmel,,,2021-03-03,3,GR/RO,C,,Y,,,,Kitten's Joy,Kitten's Joy,Sailonsilvergirl,Sailonsilvergirl,,,,,,0,,,1901-01-01,"Hartwell Farm, Agent I ",,,,D K W Racing,,,,35000.0,,,,,T,2021,0.0,,Sailonsilvergirl,Kitten's Joy,
2022,M,22KEEJAN,1,1,2022-01-10,314,314,Salt Bae,Salt Bae,,,2015-04-24,9,DB/BR,M,,B,,,,Paynter,Paynter,Agatha,Agatha,,,,,,0,,McKinzie,2021-03-21,"Pope McLean (Crestwood Farm), Agent VII ",,,,Out,,,,0.0,,,,,T,2015,0.0,pregnant,Agatha,Paynter,
2022,M,22KEEJAN,1,1,2022-01-10,315,315,Salute the Flag,Salute the Flag,,,2018-02-02,7,CH,F,,BRP,,,,Curlin,Curlin,Private Ensign,Private Ensign,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for Fox Hill Farms, Inc. ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Private Ensign,Curlin,
2022,M,22KEEJAN,1,1,2022-01-10,316,316,Cant Keep Me Down,Cant Keep Me Down,,,2020-02-08,5,GR/RO,F,,BRP,,,,The Factor,The Factor,Sameeha,Sameeha,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Sameeha,The Factor,
2022,M,22KEEJAN,1,1,2022-01-10,317,317,Guinevere,Guinevere,,,2021-02-20,3,CH   ,F,,Y,,,,Justify,Justify,San Saria (IRE),San Saria (IRE),,,,,,0,,,1901-01-01,"Sequel New York, Agent ",,,,Fish Stables,,,,300000.0,,,,,T,2021,0.0,,San Saria (IRE),Justify,
2022,M,22KEEJAN,1,1,2022-01-10,318,318,Santa Rita,Santa Rita,,,2018-04-12,6,CH,F,,BP,,,,Curlin,Curlin,Anabaa's Creation (IRE),Anabaa's Creation (IRE),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for W. Heiligbrodt, Madaket Stables, LLC and Spendthrift Farm, LLC",,,,"St. George Stables, LLC",,,,155000.0,,,,,T,2018,0.0,,Anabaa's Creation (IRE),Curlin,
2022,M,22KEEJAN,1,1,2022-01-10,319,319,Praiseworthy,Praiseworthy,,,2021-04-07,3,DB/BR,C,,Y,,,,Wicked Strong,Wicked Strong,Sara Sara,Sara Sara,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent V ",,,,Pick View,,,,18000.0,,,,,T,2021,0.0,,Sara Sara,Wicked Strong,
2022,M,22KEEJAN,1,1,2022-01-10,320,320,Sarood,Sarood,,,2016-01-09,9,B,M,,B,,,,Tiznow,Tiznow,Habibti,Habibti,,,,,,0,,Frosted,2021-04-22,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2016,0.0,pregnant,Habibti,Tiznow,
2022,M,22KEEJAN,1,1,2022-01-10,321,321,Sastrugi,Sastrugi,,,2014-01-30,11,B,M,,B,,,,Bodemeister,Bodemeister,Indian Snow,Indian Snow,,,,,,0,,Caravaggio,2021-05-30,"St George Sales, Agent XIV ",,,,Scott Pierce,,,,15000.0,,,,,T,2014,0.0,pregnant,Indian Snow,Bodemeister,
